time_us,input_1_v,input_2_v,expected_sum_v,expected_difference_v
3.606400000000000006e+01,2.318494103196775402e-01,-6.811674351539849515e-02,1.637326668042790589e-01,2.999661538350760215e-01
3.607200000000000273e+01,2.311027123762615099e-01,-7.116998394808517203e-02,1.599327284281763517e-01,3.022726963243466680e-01
3.607999999999999829e+01,2.303476061767903149e-01,-7.418997706546337501e-02,1.561576291113269399e-01,3.045375832422536622e-01
3.608799999999999386e+01,2.295841191944436310e-01,-7.717531206682987088e-02,1.524088071276137601e-01,3.067594312612734742e-01
3.609600000000000364e+01,2.288122792073194189e-01,-8.012459434214561083e-02,1.486876848651738081e-01,3.089368735494650298e-01
3.610399999999999920e+01,2.280321142974273962e-01,-8.303644612353291987e-02,1.449956681738944764e-01,3.110685604209603161e-01
3.611200000000000188e+01,2.272436528496617480e-01,-8.590950712890647878e-02,1.413341457207552554e-01,3.131531599785682407e-01
3.611999999999999744e+01,2.264469235507729772e-01,-8.874243519742480713e-02,1.377044883533481701e-01,3.151893587481977566e-01
3.612800000000000011e+01,2.256419553883223794e-01,-9.153390691650416244e-02,1.341080484718182309e-01,3.171758623048265280e-01
3.613600000000000279e+01,2.248287776496257495e-01,-9.428261824003865421e-02,1.305461594095870814e-01,3.191113958896644176e-01
3.614399999999999835e+01,2.240074199206927297e-01,-9.698728509759221850e-02,1.270201348231005112e-01,3.209947050182849759e-01
3.615200000000000102e+01,2.231779120851434262e-01,-9.964664399426571839e-02,1.235312680908777078e-01,3.228245560794091307e-01
3.615999999999999659e+01,2.223402843231286341e-01,-1.022594526009360238e-01,1.200808317221926103e-01,3.245997369240646302e-01
3.616800000000000637e+01,2.214945671102248048e-01,-1.048244903346178258e-01,1.166700767756069790e-01,3.263190574448426307e-01
3.617600000000000193e+01,2.206407912163304008e-01,-1.073405589286552109e-01,1.133002322876751899e-01,3.279813501449856394e-01
3.618399999999999750e+01,2.197789877045444595e-01,-1.098064829925129576e-01,1.099725047120315019e-01,3.295854706970574033e-01
3.619200000000000017e+01,2.189091879300343879e-01,-1.122211105608492548e-01,1.066880773691851331e-01,3.311302984908836566e-01
3.619999999999999574e+01,2.180314235389008981e-01,-1.145833136316610351e-01,1.034481099072398630e-01,3.326147371705619471e-01
3.620800000000000551e+01,2.171457264670191845e-01,-1.168919886932496405e-01,1.002537377737695440e-01,3.340377151602688111e-01
3.621600000000000108e+01,2.162521289388829315e-01,-1.191460572397087525e-01,9.710607169917417902e-02,3.353981861785916840e-01
3.622399999999999665e+01,2.153506634664297537e-01,-1.213444662747690667e-01,9.400619719166068700e-02,3.366951297411988064e-01
3.623199999999999932e+01,2.144413628478559208e-01,-1.234861888037017547e-01,9.095517404415416618e-02,3.379275516515576894e-01
3.624000000000000199e+01,2.135242601664293083e-01,-1.255702243130842888e-01,8.795403585334501950e-02,3.390944844795136248e-01
3.624800000000000466e+01,2.125993887892775047e-01,-1.275955992381951343e-01,8.500378955108237045e-02,3.401949880274726112e-01
3.625600000000000023e+01,2.116667823661822490e-01,-1.295613674178116015e-01,8.210541494837064747e-02,3.412281497839938504e-01
3.626399999999999579e+01,2.107264748283479427e-01,-1.314666105362254922e-01,7.925986429212245055e-02,3.421930853645734349e-01
3.627199999999999847e+01,2.097785003871700527e-01,-1.333104385522257407e-01,7.646806183494431197e-02,3.430889389393957933e-01
3.628000000000000114e+01,2.088228935329939084e-01,-1.350919901148849300e-01,7.373090341810897841e-02,3.439148836478788107e-01
3.628800000000000381e+01,2.078596890338518799e-01,-1.368104329659542429e-01,7.104925606789763703e-02,3.446701219998061227e-01
3.629599999999999937e+01,2.068889219342076036e-01,-1.384649643286395282e-01,6.842395760556807538e-02,3.453538862628471318e-01
3.630399999999999494e+01,2.059106275536728703e-01,-1.400548112826340563e-01,6.585581627103881397e-02,3.459654388363069266e-01
3.631199999999999761e+01,2.049248414857259282e-01,-1.415792311251853897e-01,6.334561036054053851e-02,3.465040726109113178e-01
3.632000000000000028e+01,2.039315995964201544e-01,-1.430375117180526789e-01,6.089408787836747550e-02,3.469691113144728334e-01
3.632800000000000296e+01,2.029309380230708837e-01,-1.444289718201856587e-01,5.850196620288522498e-02,3.473599098432565424e-01
3.633599999999999852e+01,2.019228931729499243e-01,-1.457529614059642209e-01,5.616993176698570345e-02,3.476758545789141452e-01
3.634400000000000119e+01,2.009075017219517645e-01,-1.470088619688701137e-01,5.389863975308165078e-02,3.479163636908219059e-01
3.635199999999999676e+01,1.998848006132682709e-01,-1.481960868104122975e-01,5.168871380285597339e-02,3.480808874236805961e-01
3.635999999999999943e+01,1.988548270560366038e-01,-1.493140813142138645e-01,4.954074574182273927e-02,3.481689083702504961e-01
3.636800000000000210e+01,1.978176185239887419e-01,-1.503623232051025660e-01,4.745529531888617591e-02,3.481799417290912801e-01
3.637599999999999767e+01,1.967732127540920140e-01,-1.513403227930870676e-01,4.543288996100494637e-02,3.481135355471790538e-01
3.638400000000000034e+01,1.957216477451672043e-01,-1.522476232021253151e-01,4.347402454304188923e-02,3.479692709472925194e-01
3.639200000000000301e+01,1.946629617565161785e-01,-1.530838005835493121e-01,4.157916117296686642e-02,3.477467623400655183e-01
3.639999999999999858e+01,1.935971933065211426e-01,-1.538484643140738684e-01,3.974872899244727420e-02,3.474456576205949832e-01
3.640800000000000125e+01,1.925243811712467057e-01,-1.545412571782725786e-01,3.798312399297412711e-02,3.470656383495193120e-01
3.641599999999999682e+01,1.914445643830332278e-01,-1.551618555354529749e-01,3.628270884758025283e-02,3.466064199184861749e-01
3.642399999999999949e+01,1.903577822290676291e-01,-1.557099694708503623e-01,3.464781275821726680e-02,3.460677516999179915e-01
3.643200000000000216e+01,1.892640742499642204e-01,-1.561853429310570696e-01,3.307873131890715079e-02,3.454494171810212899e-01
3.643999999999999773e+01,1.881634802383171379e-01,-1.565877538436426242e-01,3.157572639467451370e-02,3.447512340819597343e-01
3.644800000000000040e+01,1.870560402372564990e-01,-1.569170142208950736e-01,3.013902601636142542e-02,3.439730544581515725e-01
3.645599999999999596e+01,1.859417945389951754e-01,-1.571729702476380441e-01,2.876882429135713126e-02,3.431147647866332195e-01
3.646399999999999864e+01,1.848207836833538620e-01,-1.573555023530886221e-01,2.746528133026523988e-02,3.421762860364424563e-01
3.647200000000000131e+01,1.836930484562967480e-01,-1.574645252667134787e-01,2.622852318958326934e-02,3.411575737230102545e-01
3.648000000000000398e+01,1.825586298884366576e-01,-1.574999880580647271e-01,2.505864183037193049e-02,3.400586179465013847e-01
3.648799999999999955e+01,1.814175692535532070e-01,-1.574618741605709749e-01,2.395569509298223210e-02,3.388794434141241818e-01
3.649599999999999511e+01,1.802699080670816245e-01,-1.573502013792773824e-01,2.291970668780424214e-02,3.376201094463590069e-01
3.650400000000000489e+01,1.791156880846062893e-01,-1.571650218825271783e-01,2.195066620207911101e-02,3.362807099671334399e-01
3.651200000000000045e+01,1.779549513003456651e-01,-1.569064221775920975e-01,2.104852912275356758e-02,3.348613734779377626e-01
3.652000000000000313e+01,1.767877399456147525e-01,-1.565745230702588198e-01,2.021321687535593270e-02,3.333622630158735722e-01
3.652799999999999869e+01,1.756140964872997534e-01,-1.561694796083960834e-01,1.944461687890366997e-02,3.317835760956958646e-01
3.653599999999999426e+01,1.744340636263032041e-01,-1.556914810095207380e-01,1.874258261678246607e-02,3.301255446358239420e-01
3.654400000000000404e+01,1.732476842959945196e-01,-1.551407505724062275e-01,1.810693372358829212e-02,3.283884348684007470e-01
3.655199999999999960e+01,1.720550016606522126e-01,-1.545175455727685332e-01,1.753745608788367938e-02,3.265725472334207735e-01
3.656000000000000227e+01,1.708560591138834905e-01,-1.538221571430747336e-01,1.703390197080875690e-02,3.246782162569582519e-01
3.656799999999999784e+01,1.696509002770569541e-01,-1.530549101365451525e-01,1.659599014051180155e-02,3.227058104136021344e-01
3.657599999999999341e+01,1.684395689977053467e-01,-1.522161629753929213e-01,1.622340602231242546e-02,3.206557319730982680e-01
3.658400000000000318e+01,1.672221093479346332e-01,-1.513063074833850552e-01,1.591580186454957802e-02,3.185284168313197162e-01
3.659199999999999875e+01,1.659985656228248896e-01,-1.503257687028058398e-01,1.567279692001904978e-02,3.163243343256307294e-01
3.660000000000000142e+01,1.647689823388084618e-01,-1.492750046958903620e-01,1.549397764291809976e-02,3.140439870346988238e-01
3.660799999999999699e+01,1.635334042320619463e-01,-1.481545063308455090e-01,1.537889790121643729e-02,3.116879105629074553e-01
3.661599999999999966e+01,1.622918762568671125e-01,-1.469647970525306546e-01,1.532707920433645787e-02,3.092566733093977671e-01
3.662400000000000233e+01,1.610444435839866184e-01,-1.457064326379386154e-01,1.533801094604800297e-02,3.067508762219252061e-01
3.663199999999999790e+01,1.597911515990106390e-01,-1.443800009365553416e-01,1.541115066245529741e-02,3.041711525355659806e-01
3.664000000000000057e+01,1.585320459007098504e-01,-1.429861215957429765e-01,1.554592430496687383e-02,3.015181674964528269e-01
3.664799999999999613e+01,1.572671722993808363e-01,-1.415254457712777358e-01,1.574172652810310047e-02,2.987926180706585999e-01
3.665600000000000591e+01,1.559965768151689858e-01,-1.399986558231499645e-01,1.599792099201902129e-02,2.959952326383189503e-01
3.666400000000000148e+01,1.547203056764061002e-01,-1.384064649968069494e-01,1.631384067959915085e-02,2.931267706732130218e-01
3.667199999999999704e+01,1.534384053179179419e-01,-1.367496170899465402e-01,1.668878822797140171e-02,2.901880224078644543e-01
3.667999999999999972e+01,1.521509223793393595e-01,-1.350288861050584488e-01,1.712203627428091068e-02,2.871798084843978360e-01
3.668799999999999528e+01,1.508579037034217252e-01,-1.332450758878467867e-01,1.761282781557493848e-02,2.841029795912685119e-01
3.669600000000000506e+01,1.495593963343182231e-01,-1.313990197516990976e-01,1.816037658261912546e-02,2.809584160860173485e-01
3.670400000000000063e+01,1.482554475158844864e-01,-1.294915800884170742e-01,1.876386742746741221e-02,2.777470276043015884e-01
3.671199999999999619e+01,1.469461046899486756e-01,-1.275236479653357180e-01,1.942245672461295758e-02,2.744697526552843936e-01
3.671999999999999886e+01,1.456314154945904105e-01,-1.254961427090572346e-01,2.013527278553317590e-02,2.711275582036476450e-01
3.672800000000000153e+01,1.443114277624117925e-01,-1.234100114759962424e-01,2.090141628641555005e-02,2.677214392384080210e-01
3.673600000000000421e+01,1.429861895187865273e-01,-1.212662288098976943e-01,2.171996070888883301e-02,2.642524183286842354e-01
3.674399999999999977e+01,1.416557489801249514e-01,-1.190657961865889541e-01,2.258995279353599728e-02,2.607215451667139194e-01
3.675200000000000244e+01,1.403201545521072513e-01,-1.168097415461196165e-01,2.351041300598763484e-02,2.571298960982268955e-01
3.675999999999999801e+01,1.389794548279349451e-01,-1.144991188125759202e-01,2.448033601535902493e-02,2.534785736405108514e-01
3.676800000000000068e+01,1.376336985865517781e-01,-1.121350074017217202e-01,2.549869118483005792e-02,2.497687059882734983e-01
3.677600000000000335e+01,1.362829347908737776e-01,-1.097185117167450430e-01,2.656442307412873460e-02,2.460014465076188206e-01
3.678399999999999892e+01,1.349272125860125626e-01,-1.072507606323464674e-01,2.767645195366609523e-02,2.421779732183590439e-01
3.679200000000000159e+01,1.335665812974761724e-01,-1.047329069673636620e-01,2.883367433011251035e-02,2.382994882648398205e-01
3.679999999999999716e+01,1.322010904293872413e-01,-1.021661269462442734e-01,3.003496348314296793e-02,2.343672173756315147e-01
3.680799999999999983e+01,1.308307896626706990e-01,-9.955161964955004661e-02,3.127917001312065237e-02,2.303824093122207595e-01
3.681600000000000250e+01,1.294557288532507955e-01,-9.689060645381700199e-02,3.256512239943379350e-02,2.263463353070677975e-01
3.682399999999999807e+01,1.280759580302423539e-01,-9.418433046098542705e-02,3.389162756925692688e-02,2.222602884912277810e-01
3.683200000000000074e+01,1.266915273941190689e-01,-9.143405591766247398e-02,3.525747147645659496e-02,2.181255833117815568e-01
3.683999999999999631e+01,1.253024873148999851e-01,-8.864106762454977695e-02,3.666141969035020820e-02,2.139435549394497760e-01
3.684799999999999898e+01,1.239088883303055832e-01,-8.580667033622625672e-02,3.810221799407932652e-02,2.097155586665318538e-01
3.685600000000000165e+01,1.225107811439239275e-01,-8.293218815162696489e-02,3.957859299229696259e-02,2.054429692955508924e-01
3.686399999999999721e+01,1.211082166233707624e-01,-8.001896389550249011e-02,4.108925272786827232e-02,2.011271805188732387e-01
3.687199999999999989e+01,1.197012457984273498e-01,-7.706835849109262837e-02,4.263288730733472143e-02,1.967696042895199782e-01
3.688000000000000256e+01,1.182899198591970125e-01,-7.408175032438553409e-02,4.420816953481147837e-02,1.923716701835825327e-01
3.688800000000000523e+01,1.168742901542293988e-01,-7.106053460017613954e-02,4.581375555405325928e-02,1.879348247544055384e-01
3.689600000000000080e+01,1.154544081886656054e-01,-6.800612269031883206e-02,4.744828549834677334e-02,1.834605308789844513e-01
3.690399999999999636e+01,1.140303256223526296e-01,-6.491994147438023832e-02,4.911038414797239127e-02,1.789502670967328679e-01
3.691199999999999903e+01,1.126020942679686332e-01,-6.180343267306701027e-02,5.079866159490162292e-02,1.744055269410356435e-01
3.692000000000000171e+01,1.111697660891431266e-01,-5.865805217473919059e-02,5.251171391440393604e-02,1.698278182638823242e-01
3.692800000000000438e+01,1.097333931985543382e-01,-5.548526935526420373e-02,5.424812384329013443e-02,1.652186625538185349e-01
3.693599999999999994e+01,1.082930278560469278e-01,-5.228656639161331082e-02,5.600646146443361700e-02,1.605795942476602456e-01
3.694399999999999551e+01,1.068487224667185875e-01,-4.906343756943423728e-02,5.778528489728435025e-02,1.559121600361528248e-01
3.695199999999999818e+01,1.054005295790184926e-01,-4.581738858500908340e-02,5.958314099400940922e-02,1.512179181640275760e-01
3.696000000000000085e+01,1.039485018828405910e-01,-4.254993584186306937e-02,6.139856604097752163e-02,1.464984377247036673e-01
3.696800000000000352e+01,1.024926922075946045e-01,-3.926260574234967382e-02,6.323008646524493070e-02,1.417552979499442922e-01
3.697599999999999909e+01,1.010331535202976250e-01,-3.595693397461633550e-02,6.507621954568129641e-02,1.369900874949139535e-01
3.698399999999999466e+01,9.956993892363491527e-02,-3.263446479518066629e-02,6.693547412845424205e-02,1.322044037188155885e-01
3.699200000000000443e+01,9.810310165403315907e-02,-2.929675030752528289e-02,6.880635134650787965e-02,1.273998519615584524e-01
3.700000000000000000e+01,9.663269507972857553e-02,-2.594534973704680850e-02,7.068734534268177050e-02,1.225780448167753806e-01
3.700800000000000267e+01,9.515877269881321820e-02,-2.258182870263393538e-02,7.257694399617928283e-02,1.177406014014471536e-01
3.701599999999999824e+01,9.368138813730240988e-02,-1.920775848530497862e-02,7.447362965199742779e-02,1.128891466226073920e-01
3.702400000000000091e+01,9.220059514716964777e-02,-1.582471529415166445e-02,7.637587985301798332e-02,1.080253104413213122e-01
3.703200000000000358e+01,9.071644760440499000e-02,-1.243427953003842061e-02,7.828216807436656766e-02,1.031507271344434123e-01
3.703999999999999915e+01,8.922899950704261951e-02,-9.038035047290199353e-03,8.019096445975242016e-02,9.826703455433281886e-02
3.704800000000000182e+01,8.773830497320148081e-02,-5.637568413789165178e-03,8.210073655941231563e-02,9.337587338699064599e-02
3.705599999999999739e+01,8.624441823912137872e-02,-2.234468169823865778e-03,8.400995006929751208e-02,8.847888640894524537e-02
3.706400000000000006e+01,8.474739365717771922e-02,1.169675914027675824e-03,8.591706957120540111e-02,8.357771774315003732e-02
3.707200000000000273e+01,8.324728569391783017e-02,4.573273579542671760e-03,8.782055927346049673e-02,7.867401211437516362e-02
3.707999999999999829e+01,8.174414892806700084e-02,7.974734823773062600e-03,8.971888375184006170e-02,7.376941410429393997e-02
3.708800000000000097e+01,8.023803804854807986e-02,1.137247064180099514e-02,9.161050869034907673e-02,6.886556740674708299e-02
3.709599999999999653e+01,7.872900785249697941e-02,1.476489376904825332e-02,9.349390162154523620e-02,6.396411408344872263e-02
3.710399999999999920e+01,7.721711324325659931e-02,1.815041942279492851e-02,9.536753266605152435e-02,5.906669382046167427e-02
3.711200000000000188e+01,7.570240922839346909e-02,2.152746604248520490e-02,9.722987527087867399e-02,5.417494318590826419e-02
3.711999999999999744e+01,7.418495091768395611e-02,2.489445602858137221e-02,9.907940694626532485e-02,4.929049488910258736e-02
3.712800000000000011e+01,7.266479352111446244e-02,2.824981647954508124e-02,1.009146100006595437e-01,4.441497704156938120e-02
3.713599999999999568e+01,7.114199234687820783e-02,3.159197992660410514e-02,1.027339722734823130e-01,3.955001242027410269e-02
3.714400000000000546e+01,6.961660279935026618e-02,3.491938506602532827e-02,1.045359878653756014e-01,3.469721773332493792e-02
3.715200000000000102e+01,6.808868037708627752e-02,3.823047748846145066e-02,1.063191578655477282e-01,2.985820288862482685e-02
3.716000000000000369e+01,6.655828067078868593e-02,4.152371040512516098e-02,1.080819910759138469e-01,2.503457026566352495e-02
3.716799999999999926e+01,6.502545936129870696e-02,4.479754537034660866e-02,1.098230047316453156e-01,2.022791399095209830e-02
3.717599999999999483e+01,6.349027221755783323e-02,4.805045300028564642e-02,1.115407252178434727e-01,1.543981921727218681e-02
3.718400000000000460e+01,6.195277509458412685e-02,5.128091368738880301e-02,1.132336887819729299e-01,1.067186140719532383e-02
3.719200000000000017e+01,6.041302393144553501e-02,5.448741831026036181e-02,1.149004422417058968e-01,5.925605621185173200e-03
3.720000000000000284e+01,5.887107474921196570e-02,5.766846893867719898e-02,1.165395436878891577e-01,1.202605810534766728e-03
3.720799999999999841e+01,5.732698364893152460e-02,6.082257953333124190e-02,1.181495631822627734e-01,-3.495595884399717301e-03
3.721599999999999397e+01,5.578080680957674120e-02,6.394827664006114132e-02,1.197290834496378825e-01,-8.167469830484400117e-03
3.722400000000000375e+01,5.423260048600595656e-02,6.704410007816280492e-02,1.212767005641687545e-01,-1.281149959215684836e-02
3.723199999999999932e+01,5.268242100692211577e-02,7.010860362251844502e-02,1.227910246294405539e-01,-1.742618261559632925e-02
3.724000000000000199e+01,5.113032477281060501e-02,7.314035567922601289e-02,1.242706804520366248e-01,-2.201003090641540788e-02
3.724799999999999756e+01,4.957636825390174945e-02,7.613793995434522954e-02,1.257143082082469721e-01,-2.656157170044348009e-02
3.725600000000000023e+01,4.802060798810357800e-02,7.909995611554462847e-02,1.271205641036481926e-01,-3.107934812744105046e-02
3.726400000000000290e+01,4.646310057895011725e-02,8.202502044627145439e-02,1.284881210252215578e-01,-3.556191986732133714e-02
3.727199999999999847e+01,4.490390269354761071e-02,8.491176649214259020e-02,1.298156691856902079e-01,-4.000786379859497949e-02
3.728000000000000114e+01,4.334307106049987285e-02,8.775884569930975099e-02,1.311019167598096169e-01,-4.441577463880987814e-02
3.728799999999999670e+01,4.178066246785904631e-02,9.056492804442245470e-02,1.323455905122815079e-01,-4.878426557656340840e-02
3.729599999999999937e+01,4.021673376104658443e-02,9.332870265597370540e-02,1.335454364170202968e-01,-5.311196889492712098e-02
3.730400000000000205e+01,3.865134184079054708e-02,9.604887842666146036e-02,1.347002202674520144e-01,-5.739753658587091328e-02
3.731199999999999761e+01,3.708454366106093969e-02,9.872418461653469091e-02,1.358087282775956306e-01,-6.163964095547375122e-02
3.732000000000000028e+01,3.551639622698457566e-02,1.013533714466414992e-01,1.368697676736260749e-01,-6.583697521965692356e-02
3.732799999999999585e+01,3.394695659278586242e-02,1.039352106828435041e-01,1.378821672756293526e-01,-6.998825409005764164e-02
3.733600000000000563e+01,3.237628185969618905e-02,1.064684962096105053e-01,1.388447780693067013e-01,-7.409221434991430932e-02
3.734400000000000119e+01,3.080442917389117352e-02,1.089520445934449300e-01,1.397564737673361035e-01,-7.814761541955375646e-02
3.735199999999999676e+01,2.923145572439860007e-02,1.113846956357452400e-01,1.406161513601438262e-01,-8.215323991134663995e-02
3.735999999999999943e+01,2.765741874102319378e-02,1.137653129147819103e-01,1.414227316558051006e-01,-8.610789417375872001e-02
3.736800000000000210e+01,2.608237549227001781e-02,1.160927843165815848e-01,1.421751598088515922e-01,-9.001040882431156354e-02
3.737600000000000477e+01,2.450638328324787271e-02,1.183660225544702765e-01,1.428724058377181527e-01,-9.385963927122240036e-02
3.738400000000000034e+01,2.292949945359919195e-02,1.205839656769820134e-01,1.435134651305812192e-01,-9.765446622338282145e-02
3.739199999999999591e+01,2.135178137540084606e-02,1.227455775639684776e-01,1.440973589393693133e-01,-1.013937961885676281e-01
3.739999999999999858e+01,1.977328645108232530e-02,1.248498484106258383e-01,1.446231348617081636e-01,-1.050765619595435130e-01
3.740800000000000125e+01,1.819407211134287800e-02,1.268957951992160660e-01,1.450898673105589509e-01,-1.087017230878731811e-01
3.741600000000000392e+01,1.661419581304890772e-02,1.288824621583026797e-01,1.454966579713515840e-01,-1.122682663452537755e-01
3.742399999999999949e+01,1.503371503715845818e-02,1.308089212092293230e-01,1.458426362463877690e-01,-1.157752061720708631e-01
3.743199999999999505e+01,1.345268728661680631e-02,1.326742723996893192e-01,1.461269596863061238e-01,-1.192215851130725146e-01
3.743999999999999773e+01,1.187117008426991950e-02,1.344776443241299801e-01,1.463488144083998910e-01,-1.226064742398600554e-01
3.744800000000000040e+01,1.028922097077717909e-02,1.362181945308333919e-01,1.465074155016105606e-01,-1.259289735600562232e-01
3.745600000000000307e+01,8.706897502504813702e-03,1.378951099154822613e-01,1.466020074179870680e-01,-1.291882124129774545e-01
3.746399999999999864e+01,7.124257249446740332e-03,1.395076071009886398e-01,1.466318643504353758e-01,-1.323833498515419038e-01
3.747200000000000131e+01,5.541357793115058231e-03,1.410549328034636229e-01,1.465962905965786933e-01,-1.355135750103485526e-01
3.747999999999999687e+01,3.958256724459973189e-03,1.425363641841111140e-01,1.464946209085710993e-01,-1.385781074596511286e-01
3.748799999999999955e+01,2.375011641761394249e-03,1.439512091869056820e-01,1.463262208286670862e-01,-1.415761975451442778e-01
3.749600000000000222e+01,7.916801485389254184e-04,1.452988068618899509e-01,1.460904870104288711e-01,-1.445071267133510307e-01
3.750399999999999778e+01,-7.916801485383465628e-04,1.465785276739353382e-01,1.457868475253970009e-01,-1.473702078224736756e-01
3.751200000000000045e+01,-2.375011641760816587e-03,1.477897737968411618e-01,1.454147621550803404e-01,-1.501647854386019831e-01
3.752000000000000313e+01,-3.958256724459394658e-03,1.489319793925995838e-01,1.449737226681401814e-01,-1.528902361170589863e-01
3.752799999999999869e+01,-5.541357793114479700e-03,1.500046108757371599e-01,1.444632530826226724e-01,-1.555459686688516474e-01
3.753600000000000136e+01,-7.124257249446160935e-03,1.510071671625805301e-01,1.438829099131343769e-01,-1.581314244120266832e-01
3.754399999999999693e+01,-8.706897502504236039e-03,1.519391799053336767e-01,1.432322824028294528e-01,-1.606460774078379006e-01
3.755199999999999960e+01,-1.028922097077660143e-02,1.528002137108749325e-01,1.425109927400983190e-01,-1.630894346816515461e-01
3.756000000000000227e+01,-1.187117008426934357e-02,1.535898663441490342e-01,1.417186962598796784e-01,-1.654610364284183899e-01
3.756799999999999784e+01,-1.345268728661529710e-02,1.543077689160734789e-01,1.408550816294581731e-01,-1.677604562026887847e-01
3.757600000000000051e+01,-1.503371503715788052e-02,1.549535860558666489e-01,1.399198710187087580e-01,-1.699873010930245398e-01
3.758399999999999608e+01,-1.661419581304832832e-02,1.555270160677156566e-01,1.389128202546673352e-01,-1.721412118807639779e-01
3.759199999999999875e+01,-1.819407211134229860e-02,1.560277910717187688e-01,1.378337189603764668e-01,-1.742218631830610709e-01
3.760000000000000142e+01,-1.977328645108175284e-02,1.564556771290213089e-01,1.366823906779395525e-01,-1.762289635801030652e-01
3.760800000000000409e+01,-2.135178137540026666e-02,1.568104743511050114e-01,1.354586929757047309e-01,-1.781622557265052920e-01
3.761599999999999966e+01,-2.292949945359861255e-02,1.570920169931648569e-01,1.341625175395662339e-01,-1.800215164467634799e-01
3.762399999999999523e+01,-2.450638328324730025e-02,1.573001735315376903e-01,1.327937902482903831e-01,-1.818065568147849975e-01
3.763200000000000500e+01,-2.608237549226944535e-02,1.574348467251440453e-01,1.313524712328746069e-01,-1.835172222174134837e-01
3.764000000000000057e+01,-2.765741874102261785e-02,1.574959736609146677e-01,1.298385549198920463e-01,-1.851533924019372890e-01
3.764800000000000324e+01,-2.923145572439802067e-02,1.574835257831804225e-01,1.282520700587823914e-01,-1.867149815075784536e-01
3.765599999999999881e+01,-3.080442917389060106e-02,1.573975089070124567e-01,1.265930797331218660e-01,-1.882019380809030473e-01
3.766399999999999437e+01,-3.237628185969654293e-02,1.572379632155056217e-01,1.248616813558090788e-01,-1.896142450752021646e-01
3.767200000000000415e+01,-3.394695659278528649e-02,1.570049632410061013e-01,1.230580066482208079e-01,-1.909519198337913948e-01
3.767999999999999972e+01,-3.551639622698400667e-02,1.566986178302947619e-01,1.211822216033107552e-01,-1.922150140572787547e-01
3.768800000000000239e+01,-3.708454366106036376e-02,1.563190700937376332e-01,1.192345264326772625e-01,-1.934036137547980039e-01
3.769599999999999795e+01,-3.865134184078998503e-02,1.558664973384320807e-01,1.172151554976420956e-01,-1.945178391792220518e-01
3.770399999999999352e+01,-4.021673376104508563e-02,1.553411109853769789e-01,1.151243772243318864e-01,-1.955578447464220715e-01
3.771200000000000330e+01,-4.178066246785847038e-02,1.547431564707066332e-01,1.129624940028481628e-01,-1.965238189385651035e-01
3.771999999999999886e+01,-4.334307106049930386e-02,1.540729131310343836e-01,1.107298420705350728e-01,-1.974159841915336944e-01
3.772800000000000153e+01,-4.490390269354704172e-02,1.533306940729590451e-01,1.084267913794119964e-01,-1.982345967665060937e-01
3.773599999999999710e+01,-4.646310057894954826e-02,1.525168460267979920e-01,1.060537454478484437e-01,-1.989799466057475263e-01
3.774399999999999977e+01,-4.802060798810300901e-02,1.516317491846078946e-01,1.036111411965048856e-01,-1.996523571727109037e-01
3.775200000000000244e+01,-4.957636825390118740e-02,1.506758170225785676e-01,1.010994487686773802e-01,-2.002521852764797550e-01
3.775999999999999801e+01,-5.113032477281094501e-02,1.496494961078755348e-01,9.851917133506458979e-02,-2.007798208806864659e-01
3.776800000000000068e+01,-5.268242100692155372e-02,1.485532658900246550e-01,9.587084488310310126e-02,-2.012356868969462087e-01
3.777599999999999625e+01,-5.423260048600538757e-02,1.473876384769355341e-01,9.315503799093013959e-02,-2.016202389629409286e-01
3.778400000000000603e+01,-5.578080680957617915e-02,1.461531583956675318e-01,9.037235158609135954e-02,-2.019339652052437040e-01
3.779200000000000159e+01,-5.732698364893096254e-02,1.448504023380562389e-01,8.752341868912527634e-02,-2.021773859869872014e-01
3.779999999999999716e+01,-5.887107474921231265e-02,1.434799788913014296e-01,8.460890414208911692e-02,-2.023510536405137561e-01
3.780799999999999983e+01,-6.041302393144496602e-02,1.420425282536707523e-01,8.162950432222579322e-02,-2.024555521851157114e-01
3.781599999999999540e+01,-6.195277509458355786e-02,1.405387219354284067e-01,7.858594684084485582e-02,-2.024914970300119577e-01
3.782400000000000517e+01,-6.349027221755726424e-02,1.389692624451318581e-01,7.547899022757459386e-02,-2.024595346626891224e-01
3.783200000000000074e+01,-6.502545936129813797e-02,1.373348829614562117e-01,7.230942360015807369e-02,-2.023603423227543496e-01
3.783999999999999631e+01,-6.655828067078903287e-02,1.356363469906861907e-01,6.907806631989715784e-02,-2.021946276614752236e-01
3.784799999999999898e+01,-6.808868037708570853e-02,1.338744480100414191e-01,6.578576763295571062e-02,-2.019631283871271277e-01
3.785599999999999454e+01,-6.961660279935059925e-02,1.320500090970006535e-01,6.243340629765005423e-02,-2.016666118963512666e-01
3.786400000000000432e+01,-7.114199234687763884e-02,1.301638825447968828e-01,5.902189019791924396e-02,-2.013058748916745078e-01
3.787199999999999989e+01,-7.266479352111389345e-02,1.282169494642718677e-01,5.555215594315797423e-02,-2.008817429853857472e-01
3.788000000000000256e+01,-7.418495091768338712e-02,1.262101193722479364e-01,5.202516845456454930e-02,-2.003950702899313097e-01
