time_us,aligned_input_v,captured_output_v
8.389600000000000080e+01,1.162649453810934708e-01,1.109620000000000051e-01
8.390399999999999636e+01,1.116113572955634431e-01,1.088869999999999977e-01
8.391200000000000614e+01,1.070098736709939879e-01,1.033939999999999998e-01
8.392000000000000171e+01,1.024710349319304797e-01,9.851100000000000134e-02
8.392799999999999727e+01,9.800525777776346315e-02,9.509299999999999697e-02
8.393600000000000705e+01,9.362281609261081938e-02,8.996600000000000430e-02
8.394399999999998840e+01,8.933382211606968881e-02,8.654799999999999993e-02
8.395199999999999818e+01,8.514820790947168205e-02,8.166500000000000148e-02
8.396000000000000796e+01,8.107570715130604788e-02,7.592799999999999550e-02
8.396800000000000352e+01,7.712583729502299479e-02,7.434100000000000430e-02
8.397599999999999909e+01,7.330788212195675502e-02,7.055699999999999472e-02
8.398399999999999466e+01,6.963087472102126585e-02,6.555199999999999916e-02
8.399200000000000443e+01,6.610358092639570526e-02,6.262199999999999711e-02
8.400000000000000000e+01,6.273448324328247117e-02,6.030300000000000243e-02
8.400799999999999557e+01,5.953176529125858707e-02,5.639600000000000168e-02
8.401600000000000534e+01,5.650329679348731898e-02,5.285600000000000021e-02
8.402399999999998670e+01,5.365661913917937204e-02,5.090299999999999686e-02
8.403199999999999648e+01,5.099893154578293009e-02,4.724099999999999827e-02
8.404000000000000625e+01,4.853707784605334336e-02,4.357899999999999968e-02
8.404800000000000182e+01,4.627753392411203259e-02,4.382300000000000084e-02
8.405599999999999739e+01,4.422639582353429799e-02,4.284700000000000314e-02
8.406400000000000716e+01,4.238936854908192248e-02,3.906199999999999950e-02
8.407200000000000273e+01,4.077175558252495863e-02,3.857399999999999718e-02
8.407999999999999829e+01,3.937844913174712302e-02,3.686500000000000193e-02
8.408799999999999386e+01,3.821392113090781029e-02,3.552199999999999802e-02
8.409600000000000364e+01,3.728221500804580063e-02,3.540000000000000091e-02
8.410400000000001342e+01,3.658693823523103544e-02,3.430199999999999916e-02
8.411199999999999477e+01,3.613125567480662131e-02,3.430199999999999916e-02
8.412000000000000455e+01,3.591788373389851602e-02,3.442400000000000321e-02
8.412800000000000011e+01,3.594908533783311433e-02,3.344699999999999757e-02
8.413599999999999568e+01,3.622666573168539794e-02,3.479000000000000148e-02
8.414400000000000546e+01,3.675196911757980245e-02,3.491199999999999859e-02
8.415200000000000102e+01,3.752587613390317989e-02,3.649899999999999672e-02
8.415999999999999659e+01,3.854880218104783651e-02,3.625500000000000250e-02
8.416799999999999216e+01,3.982069659670033068e-02,3.857399999999999718e-02
8.417600000000000193e+01,4.134104268222991291e-02,3.906199999999999950e-02
8.418400000000001171e+01,4.310885858011751642e-02,4.138200000000000212e-02
8.419199999999999307e+01,4.512269900078558216e-02,4.455599999999999838e-02
8.420000000000000284e+01,4.738065779575409420e-02,4.711900000000000116e-02
8.420799999999999841e+01,4.988037137236130819e-02,4.992699999999999916e-02
8.421599999999999397e+01,5.261902294386474471e-02,5.151399999999999729e-02
8.422400000000000375e+01,5.559334760712446311e-02,5.529799999999999993e-02
8.423199999999999932e+01,5.879963823864502864e-02,5.847200000000000314e-02
8.424000000000000909e+01,6.223375219821752208e-02,6.176800000000000346e-02
8.424799999999999045e+01,6.589111882784255692e-02,6.506299999999999584e-02
8.425600000000000023e+01,6.976674773240640337e-02,6.799299999999999788e-02
8.426400000000001000e+01,7.385523782682415495e-02,7.202100000000000168e-02
8.427199999999999136e+01,7.815078713331656546e-02,7.824699999999999711e-02
8.428000000000000114e+01,8.264720331074794368e-02,8.178699999999999859e-02
8.428799999999999670e+01,8.733791489695945376e-02,8.715799999999999936e-02
8.429599999999999227e+01,9.221598324358069865e-02,9.179700000000000359e-02
8.430400000000000205e+01,9.727411512137390526e-02,9.704599999999999338e-02
8.431199999999999761e+01,1.025046759733128504e-01,1.008300000000000030e-01
8.432000000000000739e+01,1.078997037910863765e-01,1.088869999999999977e-01
8.432800000000000296e+01,1.134509235897167290e-01,1.135250000000000009e-01
8.433599999999999852e+01,1.191497624539169103e-01,1.186519999999999936e-01
8.434400000000000830e+01,1.249873651286476789e-01,1.252439999999999942e-01
8.435199999999998965e+01,1.309546101255821271e-01,1.311039999999999983e-01
8.435999999999999943e+01,1.370421263158277392e-01,1.369630000000000014e-01
8.436800000000000921e+01,1.432403099788416290e-01,1.431880000000000097e-01
8.437600000000000477e+01,1.495393422764141889e-01,1.481929999999999914e-01
8.438400000000000034e+01,1.559292071196202445e-01,1.561279999999999890e-01
8.439199999999999591e+01,1.623997093963601146e-01,1.624760000000000093e-01
8.440000000000000568e+01,1.689404935261490659e-01,1.689450000000000118e-01
8.440800000000000125e+01,1.755410623082682420e-01,1.752930000000000044e-01
8.441599999999999682e+01,1.821907960287895700e-01,1.816409999999999969e-01
8.442400000000000659e+01,1.888789717918550604e-01,1.898189999999999877e-01
8.443199999999998795e+01,1.955947830396977671e-01,1.967770000000000075e-01
8.443999999999999773e+01,2.023273592258118814e-01,2.010500000000000065e-01
8.444800000000000750e+01,2.090657856054491115e-01,2.095950000000000035e-01
8.445600000000000307e+01,2.157991231073594640e-01,2.158200000000000118e-01
8.446399999999999864e+01,2.225164282502709034e-01,2.233890000000000042e-01
8.447199999999999420e+01,2.292067730680137638e-01,2.290040000000000131e-01
8.448000000000000398e+01,2.358592650068399021e-01,2.357180000000000109e-01
8.448799999999999955e+01,2.424630667585958299e-01,2.426760000000000028e-01
8.449599999999999511e+01,2.490074159934687059e-01,2.495120000000000116e-01
8.450400000000000489e+01,2.554816449565446845e-01,2.552490000000000037e-01
8.451200000000000045e+01,2.618751998921832191e-01,2.629389999999999783e-01
8.451999999999999602e+01,2.681776602607462423e-01,2.683110000000000217e-01
8.452800000000000580e+01,2.743787577128434796e-01,2.742919999999999803e-01
8.453600000000000136e+01,2.804683947862408044e-01,2.821040000000000214e-01
8.454399999999999693e+01,2.864366632913006860e-01,2.882080000000000197e-01
8.455199999999999250e+01,2.922738623516304979e-01,2.927250000000000130e-01
8.456000000000000227e+01,2.979705160667338038e-01,2.988279999999999825e-01
8.456799999999999784e+01,3.035173907646454006e-01,3.039549999999999752e-01
8.457599999999999341e+01,3.089055118128485322e-01,3.087159999999999904e-01
8.458400000000000318e+01,3.141261799570537749e-01,3.144529999999999825e-01
8.459200000000001296e+01,3.191709871578159441e-01,3.177490000000000037e-01
8.459999999999999432e+01,3.240318318960855870e-01,3.236080000000000068e-01
8.460800000000000409e+01,3.287009339199581937e-01,3.295899999999999941e-01
8.461599999999999966e+01,3.331708484054413666e-01,3.323969999999999980e-01
8.462399999999999523e+01,3.374344795056513635e-01,3.380130000000000079e-01
8.463200000000000500e+01,3.414850932634591607e-01,3.417970000000000175e-01
8.464000000000000057e+01,3.453163298642380474e-01,3.430179999999999896e-01
8.464800000000001035e+01,3.489222152062259052e-01,3.470460000000000211e-01
8.465599999999999170e+01,3.522971717674101555e-01,3.507080000000000197e-01
8.466400000000000148e+01,3.554360287491194481e-01,3.552250000000000130e-01
8.467200000000001125e+01,3.583340314778178382e-01,3.565670000000000228e-01
8.467999999999999261e+01,3.609868500478640163e-01,3.602290000000000214e-01
8.468800000000000239e+01,3.633905871896032092e-01,3.613279999999999825e-01
8.469599999999999795e+01,3.655417853482801349e-01,3.640140000000000042e-01
8.470399999999999352e+01,3.674374329609866319e-01,3.645019999999999927e-01
8.471200000000000330e+01,3.690749699200664424e-01,3.680419999999999803e-01
8.471999999999999886e+01,3.704522922131048834e-01,3.687739999999999907e-01
8.472800000000000864e+01,3.715677557310023693e-01,3.703609999999999958e-01
8.473599999999999000e+01,3.724201792371445996e-01,3.713380000000000014e-01
8.474399999999999977e+01,3.730088464923129732e-01,3.726809999999999845e-01
8.475200000000000955e+01,3.733335075314194174e-01,3.712159999999999904e-01
8.475999999999999091e+01,3.733943790897482073e-01,3.715820000000000234e-01
8.476800000000000068e+01,3.731921441779186832e-01,3.714600000000000124e-01
8.477599999999999625e+01,3.727279508063665037e-01,3.708500000000000130e-01
8.478399999999999181e+01,3.720034098616449292e-01,3.696289999999999853e-01
8.479200000000000159e+01,3.710205921384455152e-01,3.684080000000000132e-01
8.479999999999999716e+01,3.697820245327556044e-01,3.666989999999999972e-01
8.480800000000000693e+01,3.682906854030691401e-01,3.641360000000000152e-01
8.481600000000000250e+01,3.665499991081726527e-01,3.642580000000000262e-01
8.482399999999999807e+01,3.645638297314417464e-01,3.630369999999999986e-01
8.483200000000000784e+01,3.623364740030920461e-01,3.609620000000000051e-01
8.483999999999998920e+01,3.598726534333309135e-01,3.568120000000000180e-01
8.484799999999999898e+01,3.571775056707929275e-01,3.542480000000000073e-01
8.485600000000000875e+01,3.542565751019421394e-01,3.507080000000000197e-01
8.486400000000000432e+01,3.511158027086907496e-01,3.476560000000000206e-01
8.487199999999999989e+01,3.477615152027225820e-01,3.449710000000000276e-01
8.487999999999999545e+01,3.442004134563405593e-01,3.419189999999999729e-01
8.488800000000000523e+01,3.404395602509321384e-01,3.365480000000000138e-01
8.489600000000000080e+01,3.364863673654592824e-01,3.331299999999999817e-01
8.490399999999999636e+01,3.323485820285755898e-01,3.292240000000000166e-01
8.491200000000000614e+01,3.280342727589535823e-01,3.245850000000000124e-01
8.491999999999998749e+01,3.235518146198064771e-01,3.199460000000000082e-01
8.492799999999999727e+01,3.189098739145268535e-01,3.157960000000000211e-01
8.493600000000000705e+01,3.141173923512159960e-01,3.100589999999999735e-01
8.494400000000000261e+01,3.091835707051672211e-01,3.046880000000000144e-01
8.495199999999999818e+01,3.041178520091281645e-01,3.002929999999999766e-01
8.495999999999999375e+01,2.989299043018421864e-01,2.954100000000000059e-01
8.496800000000000352e+01,2.936296029665790286e-01,2.906489999999999907e-01
8.497599999999999909e+01,2.882270126917539921e-01,2.840579999999999772e-01
8.498399999999999466e+01,2.827323690866027639e-01,2.781980000000000008e-01
8.499200000000000443e+01,2.771560599854758777e-01,2.731930000000000192e-01
8.500000000000000000e+01,2.715086064748206129e-01,2.667240000000000166e-01
8.500799999999999557e+01,2.658006436776360615e-01,2.618409999999999904e-01
8.501600000000000534e+01,2.600429013302068548e-01,2.563480000000000203e-01
8.502400000000000091e+01,2.542461841868842165e-01,2.486569999999999891e-01
8.503199999999999648e+01,2.484213522883577663e-01,2.434080000000000132e-01
8.503999999999999204e+01,2.425793011297488200e-01,2.376709999999999934e-01
8.504800000000000182e+01,2.367309417645026282e-01,2.331540000000000001e-01
8.505599999999999739e+01,2.308871808803875936e-01,2.266849999999999976e-01
8.506399999999999295e+01,2.250589008841897831e-01,2.204589999999999883e-01
8.507200000000000273e+01,2.192569400311864536e-01,2.147219999999999962e-01
8.507999999999999829e+01,2.134920726358309484e-01,2.094729999999999925e-01
8.508799999999999386e+01,2.077749893997108133e-01,2.026370000000000116e-01
8.509600000000000364e+01,2.021162778926909320e-01,1.975099999999999911e-01
8.510399999999999920e+01,1.965264032229155633e-01,1.931150000000000089e-01
8.511199999999999477e+01,1.910156889307949857e-01,1.866460000000000063e-01
8.512000000000000455e+01,1.855942981421044857e-01,1.817630000000000079e-01
8.512800000000000011e+01,1.802722150143832580e-01,1.771240000000000037e-01
8.513600000000000989e+01,1.750592265105040402e-01,1.713870000000000116e-01
8.514399999999999125e+01,1.699649045328720243e-01,1.662599999999999911e-01
8.515200000000000102e+01,1.649985884506593725e-01,1.610109999999999875e-01
8.516000000000001080e+01,1.601693680520225593e-01,1.567379999999999884e-01
8.516799999999999216e+01,1.554860669524580075e-01,1.519780000000000020e-01
8.517600000000000193e+01,1.509572264896192617e-01,1.478269999999999862e-01
8.518399999999999750e+01,1.465910901338142447e-01,1.435549999999999882e-01
8.519199999999999307e+01,1.423955884428177443e-01,1.384279999999999955e-01
8.520000000000000284e+01,1.383783245884086244e-01,1.350099999999999911e-01
8.520799999999999841e+01,1.345465604810117954e-01,1.311039999999999983e-01
8.521600000000000819e+01,1.309072035177436810e-01,1.275630000000000097e-01
8.522399999999998954e+01,1.274667939781906900e-01,1.228029999999999955e-01
8.523199999999999932e+01,1.242314930907757742e-01,1.212160000000000043e-01
8.524000000000000909e+01,1.212070717915409712e-01,1.187740000000000046e-01
8.524799999999999045e+01,1.183989001958892229e-01,1.145020000000000066e-01
8.525600000000000023e+01,1.158119378025206647e-01,1.121830000000000049e-01
8.526399999999999579e+01,1.134507244473380305e-01,1.094969999999999971e-01
8.527200000000000557e+01,1.113193720239400997e-01,1.092530000000000029e-01
8.528000000000000114e+01,1.094215569857987236e-01,1.077879999999999949e-01
8.528799999999999670e+01,1.077605136437253530e-01,1.041259999999999963e-01
8.529600000000000648e+01,1.063390282709611862e-01,1.040039999999999992e-01
8.530400000000000205e+01,1.051594340265856603e-01,1.026610000000000023e-01
8.531199999999999761e+01,1.042236067065350907e-01,1.007080000000000058e-01
8.532000000000000739e+01,1.035329613299766777e-01,1.008300000000000030e-01
8.532799999999998875e+01,1.030884495672681617e-01,1.004639999999999977e-01
8.533599999999999852e+01,1.028905580142109033e-01,9.973100000000000021e-02
8.534400000000000830e+01,1.029393073157213179e-01,1.014400000000000024e-01
8.535200000000000387e+01,1.032342521405432284e-01,1.010739999999999972e-01
8.535999999999999943e+01,1.037744820070312102e-01,1.014400000000000024e-01
8.536799999999999500e+01,1.045586229585100807e-01,1.024169999999999942e-01
8.537600000000000477e+01,1.055848400851315955e-01,1.018069999999999947e-01
8.538400000000000034e+01,1.068508408876608085e-01,1.049800000000000039e-01
8.539199999999999591e+01,1.083538794770048247e-01,1.064449999999999980e-01
8.540000000000000568e+01,1.100907616018603347e-01,1.087650000000000006e-01
8.540800000000000125e+01,1.120578504952769033e-01,1.101069999999999965e-01
8.541599999999999682e+01,1.142510735294798435e-01,1.103520000000000056e-01
8.542400000000000659e+01,1.166659296667968970e-01,1.146240000000000037e-01
8.543200000000000216e+01,1.192974976930713665e-01,1.186519999999999936e-01
8.543999999999999773e+01,1.221404452186049955e-01,1.207280000000000020e-01
8.544799999999999329e+01,1.251890384300857750e-01,1.223140000000000061e-01
8.545600000000000307e+01,1.284371525757860288e-01,1.282959999999999934e-01
8.546399999999999864e+01,1.318782831649165377e-01,1.308590000000000031e-01
8.547199999999999420e+01,1.355055578605730282e-01,1.341549999999999965e-01
8.548000000000000398e+01,1.393117490446720841e-01,1.394040000000000001e-01
8.548799999999999955e+01,1.432892870319665557e-01,1.426999999999999935e-01
8.549599999999999511e+01,1.474302739088770853e-01,1.472169999999999868e-01
8.550400000000000489e+01,1.517264979720142626e-01,1.521000000000000130e-01
8.551200000000000045e+01,1.561694487400190623e-01,1.545410000000000117e-01
8.551999999999999602e+01,1.607503325112695225e-01,1.600340000000000096e-01
8.552799999999999159e+01,1.654600884390634574e-01,1.646730000000000138e-01
8.553600000000000136e+01,1.702894050949649296e-01,1.693119999999999903e-01
8.554400000000001114e+01,1.752287374901430050e-01,1.746830000000000049e-01
8.555199999999999250e+01,1.802683245234492915e-01,1.802980000000000138e-01
8.556000000000000227e+01,1.853982068245582371e-01,1.854250000000000065e-01
8.556799999999999784e+01,1.906082449595757622e-01,1.910399999999999876e-01
8.557599999999999341e+01,1.958881379658286292e-01,1.959230000000000138e-01
8.558400000000000318e+01,2.012274421819641446e-01,1.995850000000000124e-01
8.559199999999999875e+01,2.066155903391846127e-01,2.062990000000000101e-01
8.559999999999999432e+01,2.120419108785748796e-01,2.121580000000000132e-01
8.560800000000000409e+01,2.174956474592702194e-01,2.156980000000000008e-01
8.561599999999999966e+01,2.229659786220490880e-01,2.220459999999999934e-01
8.562400000000000944e+01,2.284420375722586161e-01,2.293699999999999906e-01
8.563199999999999079e+01,2.339129320459728267e-01,2.337650000000000006e-01
8.564000000000000057e+01,2.393677642233228708e-01,2.381590000000000096e-01
8.564800000000001035e+01,2.447956506523929487e-01,2.453609999999999958e-01
8.565599999999999170e+01,2.501857421475237597e-01,2.506099999999999994e-01
8.566400000000000148e+01,2.555272436255012769e-01,2.559810000000000141e-01
8.567199999999999704e+01,2.608094338436782733e-01,2.601319999999999744e-01
8.568000000000000682e+01,2.660216850037895875e-01,2.659909999999999775e-01
8.568800000000000239e+01,2.711534821856941280e-01,2.707519999999999927e-01
8.569599999999999795e+01,2.761944425757698052e-01,2.760009999999999963e-01
8.570400000000000773e+01,2.811343344545714218e-01,2.807620000000000116e-01
8.571199999999998909e+01,2.859630959093941716e-01,2.858890000000000042e-01
8.571999999999999886e+01,2.906708532372968556e-01,2.897950000000000248e-01
8.572800000000000864e+01,2.952479390052354935e-01,2.957759999999999834e-01
8.573599999999999000e+01,2.996849097341966472e-01,2.989499999999999935e-01
8.574399999999999977e+01,3.039725631751201140e-01,3.037110000000000087e-01
8.575199999999999534e+01,3.081019551450356331e-01,3.078609999999999958e-01
8.576000000000000512e+01,3.120644158927398104e-01,3.110350000000000059e-01
8.576800000000000068e+01,3.158515659640240836e-01,3.155519999999999992e-01
8.577599999999999625e+01,3.194553315376900682e-01,3.187260000000000093e-01
8.578400000000000603e+01,3.228679592041261981e-01,3.226319999999999744e-01
8.579199999999998738e+01,3.260820301596996096e-01,3.248289999999999789e-01
8.579999999999999716e+01,3.290904737908456612e-01,3.277590000000000225e-01
8.580800000000000693e+01,3.318865806231971471e-01,3.303220000000000045e-01
8.581600000000000250e+01,3.344640146121147795e-01,3.334960000000000147e-01
8.582399999999999807e+01,3.368168247520739178e-01,3.350830000000000197e-01
8.583200000000000784e+01,3.389394559838253551e-01,3.374019999999999797e-01
8.584000000000000341e+01,3.408267593794008787e-01,3.385009999999999963e-01
8.584799999999999898e+01,3.424740015863271259e-01,3.392330000000000068e-01
8.585599999999999454e+01,3.438768735138418298e-01,3.426509999999999834e-01
8.586400000000000432e+01,3.450314982452514223e-01,3.437500000000000000e-01
8.587199999999999989e+01,3.459344381620082509e-01,3.441159999999999775e-01
8.587999999999999545e+01,3.465827012664493001e-01,3.448490000000000166e-01
8.588800000000000523e+01,3.469737466916999469e-01,3.452149999999999941e-01
8.589600000000000080e+01,3.471054893886799664e-01,3.442379999999999884e-01
8.590399999999999636e+01,3.469763039816313732e-01,3.444820000000000104e-01
8.591200000000000614e+01,3.465850277851472705e-01,3.444820000000000104e-01
8.592000000000000171e+01,3.459309629771983863e-01,3.446040000000000214e-01
8.592799999999999727e+01,3.450138779241622156e-01,3.426509999999999834e-01
8.593599999999999284e+01,3.438340076554755598e-01,3.409420000000000228e-01
8.594400000000000261e+01,3.423920534870028565e-01,3.410639999999999783e-01
8.595200000000001239e+01,3.406891817938174638e-01,3.375239999999999907e-01
8.595999999999999375e+01,3.387270219346623090e-01,3.353269999999999862e-01
8.596800000000000352e+01,3.365076633318341282e-01,3.336180000000000256e-01
8.597599999999999909e+01,3.340336517118392967e-01,3.314210000000000211e-01
8.598399999999999466e+01,3.313079845136679968e-01,3.287349999999999994e-01
8.599200000000000443e+01,3.283341054731235276e-01,3.254389999999999783e-01
8.600000000000000000e+01,3.251158983929839930e-01,3.227539999999999853e-01
8.600799999999999557e+01,3.216576801104378824e-01,3.187260000000000093e-01
8.601599999999999113e+01,3.179641926746673564e-01,3.161619999999999986e-01
8.602400000000000091e+01,3.140405947487228122e-01,3.096920000000000228e-01
8.603200000000001069e+01,3.098924522514818758e-01,3.062739999999999907e-01
8.603999999999999204e+01,3.055257282568086263e-01,3.010249999999999870e-01
8.604800000000000182e+01,3.009467721681841623e-01,2.988279999999999825e-01
8.605599999999999739e+01,2.961623081887412856e-01,2.917480000000000073e-01
8.606399999999999295e+01,2.911794231076326733e-01,2.874760000000000093e-01
8.607200000000000273e+01,2.860055534250859899e-01,2.829590000000000161e-01
8.607999999999999829e+01,2.806484718396049516e-01,2.767330000000000068e-01
8.608800000000000807e+01,2.751162731219535251e-01,2.712399999999999811e-01
8.609600000000000364e+01,2.694173594018512419e-01,2.650150000000000006e-01
8.610399999999999920e+01,2.635604248939736327e-01,2.604980000000000073e-01
8.611200000000000898e+01,2.575544400914238086e-01,2.535399999999999876e-01
8.611999999999999034e+01,2.514086354552335090e-01,2.475590000000000013e-01
8.612800000000000011e+01,2.451324846299625382e-01,2.406010000000000093e-01
8.613600000000000989e+01,2.387356872157985477e-01,2.347410000000000052e-01
8.614399999999999125e+01,2.322281511286098110e-01,2.294920000000000015e-01
8.615200000000000102e+01,2.256199745803678380e-01,2.220459999999999934e-01
8.615999999999999659e+01,2.189214277125440256e-01,2.131349999999999911e-01
8.616800000000000637e+01,2.121429339161696181e-01,2.067869999999999986e-01
8.617600000000000193e+01,2.052950508726239798e-01,2.005619999999999903e-01
8.618399999999999750e+01,1.983884513497067570e-01,1.933590000000000031e-01
8.619200000000000728e+01,1.914339037881365169e-01,1.860350000000000059e-01
8.619999999999998863e+01,1.844422527137120349e-01,1.798099999999999976e-01
8.620799999999999841e+01,1.774243990111923075e-01,1.732180000000000109e-01
8.621600000000000819e+01,1.703912800956317308e-01,1.661380000000000079e-01
8.622400000000000375e+01,1.633538500173780939e-01,1.597899999999999876e-01
8.623199999999999932e+01,1.563230595372821219e-01,1.513670000000000015e-01
8.623999999999999488e+01,1.493098362082125041e-01,1.442869999999999986e-01
8.624800000000000466e+01,1.423250644993248881e-01,1.376950000000000118e-01
8.625600000000000023e+01,1.353795659993775324e-01,1.295169999999999932e-01
8.626399999999999579e+01,1.284840797353182795e-01,1.228029999999999955e-01
8.627200000000000557e+01,1.216492426417954964e-01,1.170650000000000024e-01
8.627999999999998693e+01,1.148855702174809701e-01,1.088869999999999977e-01
8.628799999999999670e+01,1.082034374034741009e-01,1.032710000000000017e-01
8.629600000000000648e+01,1.016130597185927326e-01,9.668000000000000205e-02
8.630400000000000205e+01,9.512447468595580657e-02,8.886700000000000155e-02
8.631199999999999761e+01,8.874752358498337601e-02,8.312999999999999556e-02
8.631999999999999318e+01,8.249183356185975369e-02,7.763699999999999768e-02
8.632800000000000296e+01,7.636680013120826505e-02,7.177699999999999358e-02
8.633599999999999852e+01,7.038157010092306598e-02,6.543000000000000205e-02
8.634399999999999409e+01,6.454502495140344853e-02,5.981399999999999911e-02
8.635200000000000387e+01,5.886576469929309663e-02,5.395500000000000296e-02
8.636000000000001364e+01,5.335209227537693333e-02,4.809599999999999986e-02
8.636799999999999500e+01,4.801199844515918747e-02,4.284700000000000314e-02
8.637600000000000477e+01,4.285314729942880929e-02,3.808600000000000180e-02
8.638400000000000034e+01,3.788286234153691312e-02,3.527799999999999686e-02
8.639199999999999591e+01,3.310811319661995794e-02,2.905299999999999896e-02
8.640000000000000568e+01,2.853550296710950437e-02,2.539100000000000038e-02
8.640800000000000125e+01,2.417125625755043444e-02,2.050799999999999845e-02
8.641599999999999682e+01,2.002120789057808270e-02,1.562500000000000000e-02
8.642399999999999238e+01,1.609079233475832829e-02,1.293900000000000085e-02
8.643200000000000216e+01,1.238503386339377677e-02,8.179000000000000506e-03
8.644000000000001194e+01,8.908537462401446352e-03,5.615000000000000199e-03
8.644799999999999329e+01,5.665480503860392293e-03,2.441000000000000027e-03
8.645600000000000307e+01,2.659605200285616866e-03,-1.587000000000000086e-03
8.646399999999999864e+01,-1.057881464347487643e-04,-2.808000000000000166e-03
8.647199999999999420e+01,-2.627847089266541203e-03,-5.615000000000000199e-03
8.648000000000000398e+01,-4.904172162429226364e-03,-9.154999999999999943e-03
8.648799999999999955e+01,-6.932821180749382077e-03,-9.887999999999999221e-03
8.649600000000000932e+01,-8.712312704051670964e-03,-1.159699999999999967e-02
8.650399999999999068e+01,-1.024162866025571383e-02,-1.220700000000000084e-02
8.651200000000000045e+01,-1.152021612244497582e-02,-1.513699999999999941e-02
8.652000000000001023e+01,-1.254798823664061112e-02,-1.464799999999999956e-02
8.652799999999999159e+01,-1.332532429856298981e-02,-1.428199999999999956e-02
8.653600000000000136e+01,-1.385306897929924549e-02,-1.757799999999999987e-02
8.654399999999999693e+01,-1.413253070125361326e-02,-1.550299999999999942e-02
8.655199999999999250e+01,-1.416547916735904494e-02,-1.574700000000000058e-02
8.656000000000000227e+01,-1.395414204805364017e-02,-1.611299999999999885e-02
8.656799999999999784e+01,-1.350120083210291574e-02,-1.635700000000000001e-02
8.657600000000000762e+01,-1.280978584879687715e-02,-1.416000000000000071e-02
8.658400000000000318e+01,-1.188347047064639180e-02,-1.452600000000000072e-02
8.659199999999999875e+01,-1.072626450716568369e-02,-1.281700000000000027e-02
8.660000000000000853e+01,-9.342606801756447518e-03,-1.074199999999999981e-02
8.660799999999998988e+01,-7.737357045267834015e-03,-9.398999999999999369e-03
8.661599999999999966e+01,-5.915786821136570332e-03,-8.179000000000000506e-03
8.662400000000000944e+01,-3.883569898489105509e-03,-6.225999999999999764e-03
8.663200000000000500e+01,-1.646771790857839935e-03,-4.028000000000000330e-03
8.664000000000000057e+01,7.881614003308084386e-04,4.879999999999999898e-04
8.664799999999999613e+01,3.414414837186818732e-03,1.587000000000000086e-03
8.665600000000000591e+01,6.224817470115454054e-03,5.858999999999999625e-03
8.666400000000000148e+01,9.211855212925973424e-03,7.812000000000000367e-03
8.667199999999999704e+01,1.236768474432137395e-02,1.098599999999999924e-02
8.668000000000000682e+01,1.568414791059715915e-02,1.452600000000000072e-02
8.668799999999998818e+01,1.915278670318661114e-02,1.806599999999999873e-02
8.669599999999999795e+01,2.276485878370992227e-02,2.209500000000000006e-02
8.670400000000000773e+01,2.651135352830819719e-02,2.661099999999999924e-02
8.671200000000000330e+01,3.038300856183577883e-02,2.966299999999999840e-02
8.671999999999999886e+01,3.437032675174661600e-02,3.332500000000000046e-02
8.672799999999999443e+01,3.846359363078966087e-02,3.747600000000000237e-02
8.673600000000000421e+01,4.265289521651999954e-02,4.113800000000000096e-02
8.674399999999999977e+01,4.692813619525547375e-02,4.736300000000000232e-02
8.675199999999999534e+01,5.127905843713399109e-02,5.102500000000000091e-02
8.676000000000000512e+01,5.569525980867225112e-02,5.432100000000000123e-02
8.676799999999998647e+01,6.016621324830909168e-02,6.018099999999999838e-02
8.677599999999999625e+01,6.468128607013597098e-02,6.457499999999999352e-02
8.678400000000000603e+01,6.922975946073076092e-02,6.713900000000000423e-02
8.679200000000000159e+01,7.380084813332704607e-02,7.385300000000000198e-02
8.679999999999999716e+01,7.838372010346841834e-02,7.727100000000000635e-02
8.680799999999999272e+01,8.296751655021063210e-02,8.105500000000000205e-02
8.681600000000000250e+01,8.754137172640080733e-02,8.727999999999999647e-02
8.682399999999999807e+01,9.209443288181642928e-02,9.191900000000000071e-02
8.683199999999999363e+01,9.661588016279511193e-02,9.631299999999999584e-02
8.684000000000000341e+01,1.010949464519673158e-01,9.985399999999999832e-02
8.684799999999999898e+01,1.055209371119626149e-01,1.048580000000000068e-01
8.685599999999999454e+01,1.098832495969148393e-01,1.097410000000000052e-01
8.686400000000000432e+01,1.141713928961858998e-01,1.135250000000000009e-01
8.687199999999999989e+01,1.183750067745435314e-01,1.166989999999999972e-01
8.687999999999999545e+01,1.224838807739542651e-01,1.213380000000000014e-01
8.688800000000000523e+01,1.264879729420481380e-01,1.258539999999999937e-01
8.689600000000000080e+01,1.303774282532272899e-01,1.287840000000000096e-01
8.690399999999999636e+01,1.341425966888137311e-01,1.325679999999999914e-01
8.691199999999999193e+01,1.377740509430732674e-01,1.376950000000000118e-01
8.692000000000000171e+01,1.412626037229300913e-01,1.397710000000000063e-01
8.692800000000001148e+01,1.445993246098130902e-01,1.435549999999999882e-01
8.693599999999999284e+01,1.477755564527023224e-01,1.472169999999999868e-01
8.694400000000000261e+01,1.507829312626181029e-01,1.502690000000000137e-01
8.695199999999999818e+01,1.536133855794129255e-01,1.517330000000000068e-01
8.695999999999999375e+01,1.562591752829427805e-01,1.556400000000000006e-01
8.696800000000000352e+01,1.587128898214308914e-01,1.579589999999999883e-01
8.697599999999999909e+01,1.609674658311538997e-01,1.583249999999999935e-01
8.698400000000000887e+01,1.630162001226028723e-01,1.618650000000000089e-01
