time_us,captured_v
7.993600000000000705e+01,-6.384299999999999697e-02
7.994400000000000261e+01,-7.653799999999999493e-02
7.995199999999999818e+01,-1.248780000000000029e-01
7.995999999999999375e+01,-8.044400000000000162e-02
7.996800000000000352e+01,2.978499999999999898e-02
7.997599999999999909e+01,-1.330600000000000012e-02
7.998399999999999466e+01,-4.186999999999999750e-02
7.999200000000000443e+01,-1.293900000000000085e-02
8.000000000000000000e+01,-5.871599999999999736e-02
8.000799999999999557e+01,-2.734400000000000025e-02
8.001600000000000534e+01,1.110799999999999982e-02
8.002400000000000091e+01,9.770000000000000039e-04
8.003199999999999648e+01,-6.543000000000000205e-02
8.004000000000000625e+01,-1.722410000000000052e-01
8.004800000000000182e+01,-1.500239999999999907e-01
8.005599999999999739e+01,-6.555199999999999916e-02
8.006399999999999295e+01,-4.247999999999999693e-02
8.007200000000000273e+01,1.953000000000000092e-03
8.008000000000001251e+01,5.114699999999999802e-02
8.008799999999999386e+01,4.345700000000000257e-02
8.009600000000000364e+01,8.532700000000000007e-02
8.010399999999999920e+01,1.738280000000000103e-01
8.011199999999999477e+01,1.700440000000000007e-01
8.012000000000000455e+01,1.428220000000000045e-01
8.012800000000000011e+01,1.199950000000000044e-01
8.013600000000000989e+01,9.790000000000000091e-02
8.014399999999999125e+01,5.700700000000000212e-02
8.015200000000000102e+01,1.428199999999999956e-02
8.016000000000001080e+01,-7.323999999999999781e-03
8.016799999999999216e+01,-4.028299999999999936e-02
8.017600000000000193e+01,-1.696800000000000044e-02
8.018399999999999750e+01,2.282700000000000007e-02
8.019199999999999307e+01,4.528800000000000187e-02
8.020000000000000284e+01,4.357899999999999968e-02
8.020799999999999841e+01,6.872599999999999543e-02
8.021600000000000819e+01,8.459500000000000353e-02
8.022399999999998954e+01,4.602099999999999941e-02
8.023199999999999932e+01,4.882800000000000334e-02
8.024000000000000909e+01,3.857399999999999718e-02
8.024799999999999045e+01,2.539100000000000038e-02
8.025600000000000023e+01,5.273400000000000309e-02
8.026399999999999579e+01,7.689999999999999787e-03
8.027200000000000557e+01,-1.953099999999999975e-02
8.028000000000000114e+01,-1.489299999999999999e-02
8.028799999999999670e+01,-2.929700000000000013e-02
8.029600000000000648e+01,-5.004999999999999900e-03
8.030400000000000205e+01,4.589800000000000130e-02
8.031199999999999761e+01,7.958999999999999408e-02
8.032000000000000739e+01,7.666000000000000592e-02
8.032799999999998875e+01,3.442400000000000321e-02
8.033599999999999852e+01,8.300999999999999351e-03
8.034400000000000830e+01,-2.172899999999999832e-02
8.035200000000000387e+01,-5.969200000000000200e-02
8.035999999999999943e+01,-3.698699999999999904e-02
8.036799999999999500e+01,-4.064899999999999763e-02
8.037600000000000477e+01,-8.264199999999999324e-02
8.038400000000000034e+01,-7.971200000000000507e-02
8.039199999999999591e+01,-9.582499999999999352e-02
8.040000000000000568e+01,-9.277299999999999436e-02
8.040800000000000125e+01,-2.160600000000000021e-02
8.041599999999999682e+01,-1.025399999999999923e-02
8.042400000000000659e+01,-6.457499999999999352e-02
8.043200000000000216e+01,-7.421899999999999331e-02
8.043999999999999773e+01,-5.932599999999999679e-02
8.044799999999999329e+01,-8.068799999999999584e-02
8.045600000000000307e+01,-9.948700000000000598e-02
8.046399999999999864e+01,-1.083979999999999944e-01
8.047199999999999420e+01,-1.187740000000000046e-01
8.048000000000000398e+01,-1.578370000000000051e-01
8.048799999999999955e+01,-1.414789999999999937e-01
8.049599999999999511e+01,-6.091300000000000187e-02
8.050400000000000489e+01,-7.189900000000000457e-02
8.051200000000000045e+01,-8.447300000000000642e-02
8.051999999999999602e+01,-3.660000000000000059e-04
8.052800000000000580e+01,1.000999999999999980e-02
8.053600000000000136e+01,-2.172899999999999832e-02
8.054400000000001114e+01,5.151399999999999729e-02
8.055199999999999250e+01,1.116940000000000016e-01
8.056000000000000227e+01,1.250000000000000000e-01
8.056800000000001205e+01,1.370850000000000124e-01
8.057599999999999341e+01,1.656489999999999907e-01
8.058400000000000318e+01,2.006840000000000013e-01
8.059199999999999875e+01,1.778559999999999863e-01
8.059999999999999432e+01,2.113039999999999918e-01
8.060800000000000409e+01,2.564699999999999758e-01
8.061599999999999966e+01,1.978759999999999963e-01
8.062400000000000944e+01,2.056880000000000097e-01
8.063199999999999079e+01,2.034910000000000052e-01
8.064000000000000057e+01,1.270749999999999935e-01
8.064800000000001035e+01,8.825700000000000212e-02
8.065599999999999170e+01,6.652800000000000380e-02
8.066400000000000148e+01,4.882800000000000334e-02
8.067199999999999704e+01,7.934999999999999346e-03
8.067999999999999261e+01,-3.784000000000000037e-03
8.068800000000000239e+01,-2.404799999999999993e-02
8.069599999999999795e+01,-9.191900000000000071e-02
8.070400000000000773e+01,-9.484900000000000275e-02
8.071199999999998909e+01,-6.738299999999999845e-02
8.071999999999999886e+01,-2.734400000000000025e-02
8.072800000000000864e+01,-7.812000000000000367e-03
8.073599999999999000e+01,-4.516599999999999782e-02
8.074399999999999977e+01,-5.371100000000000180e-02
8.075199999999999534e+01,-6.433099999999999929e-02
8.076000000000000512e+01,-5.395500000000000296e-02
8.076800000000000068e+01,-1.806599999999999873e-02
8.077599999999999625e+01,-1.367200000000000013e-02
8.078400000000000603e+01,6.099999999999999737e-04
8.079200000000000159e+01,-1.464799999999999956e-02
8.079999999999999716e+01,-4.675300000000000289e-02
8.080800000000000693e+01,-2.807600000000000026e-02
8.081599999999998829e+01,-1.855499999999999858e-02
8.082399999999999807e+01,2.258299999999999891e-02
8.083200000000000784e+01,5.090299999999999686e-02
8.084000000000000341e+01,2.661099999999999924e-02
8.084799999999999898e+01,2.221700000000000064e-02
8.085599999999999454e+01,4.931599999999999873e-02
8.086400000000000432e+01,7.080100000000000282e-02
8.087199999999999989e+01,9.216299999999999493e-02
8.087999999999999545e+01,1.204830000000000068e-01
8.088800000000000523e+01,4.907199999999999757e-02
8.089600000000000080e+01,4.675300000000000289e-02
8.090399999999999636e+01,5.127000000000000307e-02
8.091200000000000614e+01,-3.881799999999999834e-02
8.092000000000000171e+01,-3.393600000000000089e-02
8.092799999999999727e+01,-5.725100000000000328e-02
8.093599999999999284e+01,-9.033199999999999563e-02
8.094400000000000261e+01,-1.010739999999999972e-01
8.095199999999999818e+01,-1.312260000000000093e-01
8.095999999999999375e+01,-9.423800000000000232e-02
8.096800000000000352e+01,-1.004639999999999977e-01
8.097599999999999909e+01,-1.292719999999999980e-01
8.098399999999999466e+01,-6.726100000000000134e-02
8.099200000000000443e+01,-4.650900000000000173e-02
8.100000000000000000e+01,-6.884800000000000642e-02
8.100799999999999557e+01,-7.910200000000000564e-02
8.101599999999999113e+01,-9.497099999999999986e-02
8.102400000000000091e+01,-5.603000000000000341e-02
8.103200000000001069e+01,-3.051799999999999999e-02
8.103999999999999204e+01,-8.996600000000000430e-02
8.104800000000000182e+01,-7.873499999999999943e-02
8.105600000000001160e+01,-2.233900000000000122e-02
8.106399999999999295e+01,-4.748499999999999943e-02
8.107200000000000273e+01,-5.859400000000000025e-02
8.107999999999999829e+01,-1.110799999999999982e-02
8.108799999999999386e+01,-2.808000000000000166e-03
8.109600000000000364e+01,-6.470000000000000057e-03
8.110399999999999920e+01,5.736999999999999912e-03
8.111200000000000898e+01,8.300999999999999351e-03
8.111999999999999034e+01,5.615000000000000199e-03
8.112800000000000011e+01,-6.066900000000000071e-02
8.113600000000000989e+01,-6.091300000000000187e-02
8.114399999999999125e+01,-3.259299999999999697e-02
8.115200000000000102e+01,-4.565400000000000014e-02
8.115999999999999659e+01,-2.905299999999999896e-02
8.116800000000000637e+01,-1.016849999999999976e-01
8.117600000000000193e+01,-1.385500000000000065e-01
8.118399999999999750e+01,-7.873499999999999943e-02
8.119200000000000728e+01,-4.382300000000000084e-02
8.119999999999998863e+01,-8.300999999999999351e-03
8.120799999999999841e+01,1.623499999999999943e-02
8.121600000000000819e+01,1.635700000000000001e-02
8.122399999999998954e+01,-1.635700000000000001e-02
8.123199999999999932e+01,-4.479999999999999954e-02
8.123999999999999488e+01,-3.027300000000000130e-02
8.124800000000000466e+01,-4.516599999999999782e-02
8.125600000000000023e+01,-9.484900000000000275e-02
8.126399999999999579e+01,-9.497099999999999986e-02
8.127200000000000557e+01,-8.850099999999999634e-02
8.128000000000000114e+01,-1.149899999999999950e-01
8.128799999999999670e+01,-9.204099999999999782e-02
8.129600000000000648e+01,-7.214399999999999979e-02
8.130400000000000205e+01,-8.178699999999999859e-02
8.131199999999999761e+01,-7.336399999999999866e-02
8.132000000000000739e+01,-4.235799999999999982e-02
8.132800000000000296e+01,-1.354999999999999954e-02
8.133599999999999852e+01,-2.514600000000000168e-02
8.134399999999999409e+01,-1.428199999999999956e-02
8.135200000000000387e+01,-3.174000000000000172e-03
8.135999999999999943e+01,-3.088400000000000173e-02
8.136799999999999500e+01,-4.272499999999999909e-02
8.137600000000000477e+01,-1.709000000000000102e-02
8.138400000000000034e+01,3.430199999999999916e-02
8.139199999999999591e+01,3.064000000000000057e-02
8.140000000000000568e+01,2.819800000000000084e-02
8.140800000000000125e+01,6.836000000000000063e-03
8.141599999999999682e+01,-8.569300000000000528e-02
8.142399999999999238e+01,-1.149899999999999950e-01
8.143200000000000216e+01,-6.884800000000000642e-02
8.144000000000001194e+01,-6.677199999999999802e-02
8.144799999999999329e+01,-9.655800000000000494e-02
8.145600000000000307e+01,-1.058349999999999985e-01
8.146399999999999864e+01,-8.325200000000000655e-02
8.147199999999999420e+01,-3.845200000000000007e-02
8.148000000000000398e+01,-3.015100000000000072e-02
8.148799999999999955e+01,2.111800000000000135e-02
8.149599999999999511e+01,9.594700000000000450e-02
8.150399999999999068e+01,7.055699999999999472e-02
8.151200000000000045e+01,6.884800000000000642e-02
8.152000000000001023e+01,7.336399999999999866e-02
8.152799999999999159e+01,7.373000000000000387e-02
8.153600000000000136e+01,1.097410000000000052e-01
8.154399999999999693e+01,7.836899999999999422e-02
8.155199999999999250e+01,9.790000000000000091e-02
8.156000000000000227e+01,1.101069999999999965e-01
8.156799999999999784e+01,3.466799999999999743e-02
8.157600000000000762e+01,3.185999999999999943e-02
8.158400000000000318e+01,4.968299999999999800e-02
8.159199999999999875e+01,7.312000000000000444e-02
8.160000000000000853e+01,5.078099999999999975e-02
8.160799999999998988e+01,3.185999999999999943e-02
8.161599999999999966e+01,2.978499999999999898e-02
8.162400000000000944e+01,-9.154999999999999943e-03
8.163199999999999079e+01,5.004999999999999900e-03
8.164000000000000057e+01,3.857399999999999718e-02
8.164799999999999613e+01,6.750499999999999556e-02
8.165600000000000591e+01,7.434100000000000430e-02
8.166400000000000148e+01,4.882800000000000334e-02
8.167199999999999704e+01,1.660199999999999870e-02
8.168000000000000682e+01,2.441000000000000027e-03
8.168799999999998818e+01,1.391599999999999955e-02
8.169599999999999795e+01,-8.788999999999999937e-03
8.170400000000000773e+01,1.354999999999999954e-02
8.171200000000000330e+01,1.013200000000000038e-02
8.171999999999999886e+01,-9.106400000000000605e-02
8.172799999999999443e+01,-7.482900000000000662e-02
8.173600000000000421e+01,-3.295999999999999885e-03
8.174399999999999977e+01,6.079099999999999782e-02
8.175199999999999534e+01,7.666000000000000592e-02
8.176000000000000512e+01,8.154300000000000437e-02
8.176800000000000068e+01,1.262209999999999999e-01
8.177599999999999625e+01,4.077100000000000168e-02
8.178400000000000603e+01,2.856399999999999911e-02
8.179200000000000159e+01,1.359859999999999958e-01
8.179999999999999716e+01,1.256099999999999994e-01
8.180800000000000693e+01,6.262199999999999711e-02
8.181600000000000250e+01,2.685500000000000040e-02
8.182399999999999807e+01,-1.098999999999999934e-03
8.183199999999999363e+01,-1.306200000000000069e-02
8.184000000000000341e+01,3.576700000000000018e-02
8.184800000000001319e+01,1.049800000000000039e-01
8.185599999999999454e+01,1.079100000000000059e-01
8.186400000000000432e+01,8.642600000000000282e-02
8.187199999999999989e+01,5.590799999999999936e-02
8.187999999999999545e+01,5.725100000000000328e-02
8.188800000000000523e+01,6.689499999999999613e-02
8.189600000000000080e+01,5.151399999999999729e-02
8.190399999999999636e+01,5.249000000000000193e-02
8.191199999999999193e+01,1.830999999999999945e-03
8.192000000000000171e+01,-3.100599999999999884e-02
8.192800000000001148e+01,-9.154999999999999943e-03
8.193599999999999284e+01,-3.784000000000000037e-03
8.194400000000000261e+01,-9.398999999999999369e-03
8.195199999999999818e+01,-3.222699999999999870e-02
8.195999999999999375e+01,2.868700000000000069e-02
8.196800000000000352e+01,6.799299999999999788e-02
8.197599999999999909e+01,-4.760999999999999607e-03
8.198400000000000887e+01,-2.686000000000000019e-03
8.199199999999999022e+01,3.869600000000000123e-02
8.200000000000000000e+01,5.908200000000000257e-02
8.200800000000000978e+01,5.273400000000000309e-02
8.201599999999999113e+01,5.444299999999999834e-02
8.202400000000000091e+01,6.298800000000000232e-02
8.203199999999999648e+01,-1.220700000000000084e-02
8.203999999999999204e+01,-5.200199999999999961e-02
8.204800000000000182e+01,-1.208500000000000026e-02
8.205599999999999739e+01,1.306200000000000069e-02
8.206400000000000716e+01,-1.391599999999999955e-02
8.207200000000000273e+01,-4.309099999999999736e-02
8.207999999999999829e+01,-6.237800000000000289e-02
8.208800000000000807e+01,-8.325200000000000655e-02
8.209599999999998943e+01,-7.727100000000000635e-02
8.210399999999999920e+01,-8.874500000000000444e-02
8.211200000000000898e+01,-6.310999999999999943e-02
8.212000000000000455e+01,-5.407700000000000007e-02
8.212800000000000011e+01,-1.083979999999999944e-01
8.213599999999999568e+01,-1.104740000000000028e-01
8.214400000000000546e+01,-1.171880000000000005e-01
8.215200000000000102e+01,-1.176760000000000028e-01
8.215999999999999659e+01,-1.218260000000000037e-01
8.216800000000000637e+01,-1.313479999999999925e-01
8.217599999999998772e+01,-1.043700000000000044e-01
8.218399999999999750e+01,-1.348880000000000079e-01
8.219200000000000728e+01,-1.280519999999999992e-01
8.220000000000000284e+01,-9.252900000000000014e-02
8.220799999999999841e+01,-1.127930000000000044e-01
8.221599999999999397e+01,-9.924299999999999788e-02
8.222400000000000375e+01,-7.861300000000000232e-02
8.223199999999999932e+01,-5.871599999999999736e-02
8.223999999999999488e+01,-6.470000000000000057e-03
8.224800000000000466e+01,-1.611299999999999885e-02
8.225600000000000023e+01,-3.137199999999999711e-02
8.226399999999999579e+01,3.002900000000000014e-02
8.227200000000000557e+01,1.367200000000000013e-02
8.228000000000000114e+01,9.766000000000000375e-03
8.228799999999999670e+01,-2.368200000000000166e-02
8.229600000000000648e+01,-7.897899999999999365e-02
8.230400000000000205e+01,-2.343800000000000050e-02
8.231199999999999761e+01,-9.948700000000000598e-02
8.231999999999999318e+01,-1.120609999999999939e-01
8.232800000000000296e+01,-4.821799999999999697e-02
8.233600000000001273e+01,-1.409910000000000052e-01
8.234399999999999409e+01,-1.254879999999999884e-01
8.235200000000000387e+01,-1.295169999999999932e-01
8.235999999999999943e+01,-1.149899999999999950e-01
8.236799999999999500e+01,-6.274399999999999422e-02
8.237600000000000477e+01,-1.643070000000000086e-01
8.238400000000000034e+01,-1.188960000000000017e-01
8.239200000000001012e+01,-9.204099999999999782e-02
8.239999999999999147e+01,-1.082759999999999972e-01
8.240800000000000125e+01,-4.748499999999999943e-02
8.241600000000001103e+01,-5.603000000000000341e-02
8.242399999999999238e+01,-1.343000000000000010e-03
8.243200000000000216e+01,9.277000000000000524e-03
8.243999999999999773e+01,-2.404799999999999993e-02
8.244799999999999329e+01,4.113800000000000096e-02
8.245600000000000307e+01,3.845200000000000007e-02
8.246399999999999864e+01,5.981000000000000205e-03
8.247200000000000841e+01,4.394999999999999601e-03
8.247999999999998977e+01,1.464799999999999956e-02
8.248799999999999955e+01,5.920399999999999968e-02
8.249600000000000932e+01,6.225599999999999884e-02
8.250399999999999068e+01,4.357899999999999968e-02
8.251200000000000045e+01,1.281700000000000027e-02
8.251999999999999602e+01,3.112799999999999942e-02
8.252800000000000580e+01,7.360800000000000676e-02
8.253600000000000136e+01,5.981399999999999911e-02
8.254399999999999693e+01,4.797400000000000275e-02
8.255200000000000671e+01,-1.208500000000000026e-02
8.256000000000000227e+01,-1.082759999999999972e-01
8.256799999999999784e+01,-1.430659999999999987e-01
8.257600000000000762e+01,-1.572270000000000056e-01
8.258399999999998897e+01,-1.506349999999999911e-01
8.259199999999999875e+01,-1.702879999999999949e-01
8.260000000000000853e+01,-1.977540000000000131e-01
8.260800000000000409e+01,-1.457519999999999927e-01
8.261599999999999966e+01,-1.519780000000000020e-01
8.262399999999999523e+01,-1.195070000000000021e-01
8.263200000000000500e+01,-5.297899999999999832e-02
8.264000000000000057e+01,-6.250000000000000000e-02
8.264799999999999613e+01,-2.221700000000000064e-02
8.265600000000000591e+01,5.395500000000000296e-02
8.266399999999998727e+01,9.668000000000000205e-02
8.267199999999999704e+01,7.482900000000000662e-02
8.268000000000000682e+01,7.702599999999999725e-02
8.268800000000000239e+01,7.470699999999999563e-02
8.269599999999999795e+01,-7.320000000000000118e-04
8.270399999999999352e+01,5.736999999999999912e-03
8.271200000000000330e+01,0.000000000000000000e+00
8.271999999999999886e+01,-1.293900000000000085e-02
8.272799999999999443e+01,-4.125999999999999807e-02
8.273600000000000421e+01,-1.436769999999999992e-01
8.274399999999999977e+01,-1.595459999999999934e-01
8.275199999999999534e+01,-1.745609999999999939e-01
8.276000000000000512e+01,-1.888430000000000109e-01
8.276800000000000068e+01,-1.287840000000000096e-01
8.277599999999999625e+01,-1.010739999999999972e-01
8.278399999999999181e+01,-9.301800000000000346e-02
8.279200000000000159e+01,-6.408700000000000507e-02
8.279999999999999716e+01,-6.726100000000000134e-02
8.280799999999999272e+01,-5.114699999999999802e-02
8.281600000000000250e+01,-3.271500000000000102e-02
8.282400000000001228e+01,-8.068799999999999584e-02
8.283199999999999363e+01,-2.880900000000000127e-02
8.284000000000000341e+01,-3.100599999999999884e-02
8.284799999999999898e+01,-1.406250000000000000e-01
8.285599999999999454e+01,-9.411600000000000521e-02
8.286400000000000432e+01,-8.898899999999999866e-02
8.287199999999999989e+01,-1.202389999999999987e-01
8.288000000000000966e+01,-9.680199999999999916e-02
8.288799999999999102e+01,-1.048580000000000068e-01
8.289600000000000080e+01,-6.469700000000000450e-02
8.290400000000001057e+01,-6.701699999999999324e-02
8.291199999999999193e+01,-4.577599999999999725e-02
8.292000000000000171e+01,5.236799999999999788e-02
8.292799999999999727e+01,5.102500000000000091e-02
8.293599999999999284e+01,3.259299999999999697e-02
8.294400000000000261e+01,5.236799999999999788e-02
8.295199999999999818e+01,3.405799999999999800e-02
8.296000000000000796e+01,5.883800000000000141e-02
8.296799999999998931e+01,1.024169999999999942e-01
8.297599999999999909e+01,1.414789999999999937e-01
8.298400000000000887e+01,2.091059999999999863e-01
8.299199999999999022e+01,1.735839999999999883e-01
8.300000000000000000e+01,1.323239999999999972e-01
8.300799999999999557e+01,1.165770000000000001e-01
8.301600000000000534e+01,1.058349999999999985e-01
8.302400000000000091e+01,1.683350000000000124e-01
8.303199999999999648e+01,1.645510000000000028e-01
8.304000000000000625e+01,1.214599999999999985e-01
8.304800000000000182e+01,5.871599999999999736e-02
8.305599999999999739e+01,-3.100599999999999884e-02
8.306400000000000716e+01,-5.603000000000000341e-02
8.307199999999998852e+01,-2.697799999999999851e-02
8.307999999999999829e+01,2.624500000000000097e-02
8.308800000000000807e+01,5.163600000000000134e-02
8.309600000000000364e+01,2.929999999999999879e-03
8.310399999999999920e+01,-1.550299999999999942e-02
8.311199999999999477e+01,9.766000000000000375e-03
8.312000000000000455e+01,1.391599999999999955e-02
8.312800000000000011e+01,1.672399999999999928e-02
8.313599999999999568e+01,4.235799999999999982e-02
8.314400000000000546e+01,2.514600000000000168e-02
8.315200000000000102e+01,-1.330600000000000012e-02
8.315999999999999659e+01,-4.101599999999999691e-02
8.316800000000000637e+01,-4.370099999999999679e-02
8.317600000000000193e+01,1.562500000000000000e-02
8.318399999999999750e+01,2.318999999999999881e-03
8.319199999999999307e+01,-8.545000000000000512e-03
8.320000000000000284e+01,4.675300000000000289e-02
8.320799999999999841e+01,7.165499999999999647e-02
8.321599999999999397e+01,7.641599999999999782e-02
8.322400000000000375e+01,6.140099999999999725e-02
8.323199999999999932e+01,7.348599999999999577e-02
8.323999999999999488e+01,1.280519999999999992e-01
8.324800000000000466e+01,1.101069999999999965e-01
8.325600000000000023e+01,7.763699999999999768e-02
8.326399999999999579e+01,8.154300000000000437e-02
8.327199999999999136e+01,6.445299999999999641e-02
8.328000000000000114e+01,2.807600000000000026e-02
8.328800000000001091e+01,1.367200000000000013e-02
8.329599999999999227e+01,3.662100000000000077e-02
8.330400000000000205e+01,3.430199999999999916e-02
8.331199999999999761e+01,2.160600000000000021e-02
8.331999999999999318e+01,4.772900000000000059e-02
8.332800000000000296e+01,1.063230000000000008e-01
8.333599999999999852e+01,6.359900000000000275e-02
8.334399999999999409e+01,1.098999999999999934e-03
8.335200000000000387e+01,2.490200000000000052e-02
8.335999999999999943e+01,1.562500000000000000e-02
8.336800000000000921e+01,-6.104000000000000051e-03
8.337599999999999056e+01,-2.978499999999999898e-02
8.338400000000000034e+01,-3.002900000000000014e-02
8.339200000000001012e+01,-6.005900000000000127e-02
8.339999999999999147e+01,-9.680199999999999916e-02
8.340800000000000125e+01,-1.611299999999999885e-02
8.341599999999999682e+01,-6.470000000000000057e-03
8.342400000000000659e+01,-1.477099999999999941e-02
8.343200000000000216e+01,1.489299999999999999e-02
8.343999999999999773e+01,-3.088400000000000173e-02
8.344800000000000750e+01,0.000000000000000000e+00
8.345599999999998886e+01,2.258299999999999891e-02
8.346399999999999864e+01,5.676300000000000096e-02
8.347200000000000841e+01,1.085210000000000063e-01
8.347999999999998977e+01,7.641599999999999782e-02
8.348799999999999955e+01,9.472700000000000564e-02
8.349599999999999511e+01,9.497099999999999986e-02
8.350400000000000489e+01,1.174319999999999947e-01
8.351200000000000045e+01,1.761469999999999980e-01
8.351999999999999602e+01,1.495360000000000023e-01
8.352800000000000580e+01,1.046139999999999987e-01
8.353600000000000136e+01,3.442400000000000321e-02
8.354399999999999693e+01,-4.223600000000000271e-02
8.355200000000000671e+01,-4.089399999999999979e-02
8.356000000000000227e+01,-5.969200000000000200e-02
8.356799999999999784e+01,-1.165770000000000001e-01
8.357600000000000762e+01,-1.267089999999999883e-01
8.358400000000000318e+01,-1.426999999999999935e-01
8.359199999999999875e+01,-1.322019999999999862e-01
8.359999999999999432e+01,-1.170650000000000024e-01
8.360800000000000409e+01,-1.312260000000000093e-01
8.361599999999999966e+01,-1.099849999999999994e-01
8.362399999999999523e+01,-1.070559999999999984e-01
8.363200000000000500e+01,-7.824699999999999711e-02
8.364000000000000057e+01,-3.381300000000000278e-02
8.364799999999999613e+01,3.210400000000000059e-02
8.365600000000000591e+01,1.108399999999999941e-01
8.366400000000000148e+01,7.580599999999999838e-02
8.367199999999999704e+01,7.629400000000000071e-02
8.367999999999999261e+01,1.491699999999999970e-01
8.368800000000000239e+01,1.285399999999999876e-01
8.369600000000001216e+01,1.309809999999999863e-01
8.370399999999999352e+01,1.741939999999999877e-01
8.371200000000000330e+01,1.824949999999999906e-01
8.371999999999999886e+01,1.297609999999999875e-01
8.372799999999999443e+01,4.870599999999999929e-02
8.373600000000000421e+01,8.166500000000000148e-02
8.374399999999999977e+01,8.630400000000000571e-02
8.375199999999999534e+01,5.554200000000000109e-02
8.375999999999999091e+01,8.825700000000000212e-02
8.376800000000000068e+01,7.788100000000000578e-02
8.377600000000001046e+01,4.516599999999999782e-02
8.378399999999999181e+01,3.015100000000000072e-02
8.379200000000000159e+01,1.586900000000000116e-02
8.379999999999999716e+01,3.833000000000000296e-02
8.380799999999999272e+01,7.373000000000000387e-02
8.381600000000000250e+01,6.921399999999999775e-02
8.382399999999999807e+01,-8.056999999999999926e-03
8.383200000000000784e+01,-2.439999999999999949e-04
8.384000000000000341e+01,6.787100000000000077e-02
8.384799999999999898e+01,2.600099999999999981e-02
8.385600000000000875e+01,5.249000000000000193e-02
8.386399999999999011e+01,5.310100000000000237e-02
8.387199999999999989e+01,-2.441000000000000027e-03
8.388000000000000966e+01,-7.055699999999999472e-02
8.388799999999999102e+01,-1.337889999999999913e-01
8.389600000000000080e+01,-5.847200000000000314e-02
8.390399999999999636e+01,-5.102500000000000091e-02
8.391200000000000614e+01,-6.567399999999999627e-02
8.392000000000000171e+01,-1.403800000000000013e-02
8.392799999999999727e+01,-6.372099999999999986e-02
8.393600000000000705e+01,-7.409699999999999620e-02
8.394399999999998840e+01,-6.310999999999999943e-02
8.395199999999999818e+01,-5.029299999999999743e-02
8.396000000000000796e+01,7.080000000000000356e-03
8.396800000000000352e+01,-2.465799999999999936e-02
8.397599999999999909e+01,-5.590799999999999936e-02
8.398399999999999466e+01,-1.058349999999999985e-01
8.399200000000000443e+01,-1.091310000000000058e-01
8.400000000000000000e+01,-5.493200000000000166e-02
8.400799999999999557e+01,-6.079099999999999782e-02
8.401600000000000534e+01,-2.001999999999999960e-02
8.402399999999998670e+01,-1.757799999999999987e-02
8.403199999999999648e+01,-2.808000000000000166e-03
8.404000000000000625e+01,3.100599999999999884e-02
8.404800000000000182e+01,-2.783199999999999910e-02
8.405599999999999739e+01,-8.911000000000000518e-03
8.406400000000000716e+01,-4.517000000000000182e-03
8.407200000000000273e+01,-3.491199999999999859e-02
8.407999999999999829e+01,-3.857399999999999718e-02
8.408799999999999386e+01,-5.151399999999999729e-02
8.409600000000000364e+01,1.623499999999999943e-02
8.410400000000001342e+01,5.261199999999999904e-02
8.411199999999999477e+01,9.326199999999999768e-02
8.412000000000000455e+01,1.522219999999999962e-01
8.412800000000000011e+01,1.020510000000000028e-01
8.413599999999999568e+01,6.347700000000000564e-02
8.414400000000000546e+01,9.350600000000000578e-02
8.415200000000000102e+01,1.413570000000000104e-01
8.415999999999999659e+01,1.376950000000000118e-01
8.416799999999999216e+01,8.459500000000000353e-02
8.417600000000000193e+01,2.978499999999999898e-02
8.418400000000001171e+01,-6.237800000000000289e-02
8.419199999999999307e+01,-7.385300000000000198e-02
8.420000000000000284e+01,-4.879999999999999898e-04
8.420799999999999841e+01,1.343000000000000010e-03
8.421599999999999397e+01,-4.162600000000000328e-02
8.422400000000000375e+01,-9.851100000000000134e-02
8.423199999999999932e+01,-9.472700000000000564e-02
8.424000000000000909e+01,-8.727999999999999647e-02
8.424799999999999045e+01,-1.690669999999999951e-01
8.425600000000000023e+01,-1.109620000000000051e-01
8.426400000000001000e+01,-6.323199999999999654e-02
8.427199999999999136e+01,-1.239009999999999972e-01
8.428000000000000114e+01,-7.397499999999999909e-02
8.428799999999999670e+01,-3.271500000000000102e-02
8.429599999999999227e+01,-2.062999999999999903e-02
8.430400000000000205e+01,-6.823700000000000598e-02
8.431199999999999761e+01,-9.130900000000000127e-02
8.432000000000000739e+01,2.062999999999999903e-02
8.432800000000000296e+01,4.394999999999999601e-03
8.433599999999999852e+01,-7.397499999999999909e-02
8.434400000000000830e+01,-9.460399999999999365e-02
8.435199999999998965e+01,-1.331789999999999918e-01
8.435999999999999943e+01,-1.369630000000000014e-01
8.436800000000000921e+01,-8.984399999999999331e-02
8.437600000000000477e+01,-3.552199999999999802e-02
8.438400000000000034e+01,-1.428199999999999956e-02
8.439199999999999591e+01,-1.232899999999999968e-02
8.440000000000000568e+01,-1.037599999999999981e-02
8.440800000000000125e+01,3.747600000000000237e-02
8.441599999999999682e+01,7.775899999999999479e-02
8.442400000000000659e+01,8.142099999999999338e-02
8.443199999999998795e+01,8.520500000000000296e-02
8.443999999999999773e+01,6.713900000000000423e-02
8.444800000000000750e+01,7.446300000000000141e-02
8.445600000000000307e+01,4.956100000000000089e-02
8.446399999999999864e+01,9.770000000000000039e-04
8.447199999999999420e+01,5.126999999999999613e-03
8.448000000000000398e+01,-2.697799999999999851e-02
8.448799999999999955e+01,-4.431199999999999722e-02
