time_us,pulse_1_v,pulse_2_v
4.107200000000000273e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.107999999999999829e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.108799999999999386e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.109600000000000364e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.110399999999999920e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.111200000000000188e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.111999999999999744e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.112800000000000011e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.113600000000000279e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.114399999999999835e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.115200000000000102e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.115999999999999659e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.116800000000000637e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.117600000000000193e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.118399999999999750e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.119200000000000017e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.119999999999999574e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.120800000000000551e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.121600000000000108e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.122399999999999665e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.123199999999999932e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.123999999999999488e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.124800000000000466e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.125600000000000023e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.126400000000000290e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.127199999999999847e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.128000000000000114e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.128800000000000381e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.129599999999999937e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.130400000000000205e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.131199999999999761e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.132000000000000028e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.132800000000000296e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.133599999999999852e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.134400000000000119e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.135199999999999676e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.135999999999999943e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.136800000000000210e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.137599999999999767e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.138400000000000034e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.139199999999999591e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.139999999999999858e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.140800000000000125e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.141599999999999682e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.142399999999999949e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.143200000000000216e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.144000000000000483e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.144800000000000040e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.145599999999999596e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.146399999999999864e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.147200000000000131e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.148000000000000398e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.148799999999999955e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.149599999999999511e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.150399999999999778e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.151200000000000045e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.152000000000000313e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.152799999999999869e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.153599999999999426e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.154400000000000404e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.155199999999999960e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.156000000000000227e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.156799999999999784e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.157600000000000051e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.158400000000000318e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.159199999999999875e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.160000000000000142e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.160799999999999699e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.161599999999999966e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.162400000000000233e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.163199999999999790e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.164000000000000057e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.164799999999999613e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.165599999999999881e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.166400000000000148e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.167199999999999704e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.167999999999999972e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.168799999999999528e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.169600000000000506e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.170400000000000063e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.171200000000000330e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.171999999999999886e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.172799999999999443e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.173600000000000421e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.174399999999999977e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.175200000000000244e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.175999999999999801e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.176800000000000068e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.177600000000000335e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.178399999999999892e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.179200000000000159e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.179999999999999716e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.180799999999999983e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.181600000000000250e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.182399999999999807e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.183200000000000074e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.183999999999999631e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.184800000000000608e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.185600000000000165e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.186399999999999721e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.187199999999999989e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.187999999999999545e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.188800000000000523e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.189600000000000080e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.190399999999999636e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.191199999999999903e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.192000000000000171e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.192800000000000438e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.193599999999999994e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.194399999999999551e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.195199999999999818e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.196000000000000085e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.196800000000000352e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.197599999999999909e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.198400000000000176e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.199199999999999733e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.200000000000000000e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.200800000000000267e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.201599999999999824e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.202400000000000091e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.203200000000000358e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.203999999999999915e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.204800000000000182e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.205599999999999739e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.206400000000000006e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.207200000000000273e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.207999999999999829e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.208800000000000097e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.209599999999999653e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.210399999999999920e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.211200000000000188e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.212000000000000455e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.212800000000000011e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.213599999999999568e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.214399999999999835e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.215200000000000102e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.216000000000000369e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.216799999999999926e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.217599999999999483e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.218400000000000460e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.219200000000000017e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.220000000000000284e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.220799999999999841e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.221599999999999397e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.222400000000000375e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.223199999999999932e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.224000000000000199e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.224799999999999756e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.225600000000000023e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.226400000000000290e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.227199999999999847e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.228000000000000114e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.228799999999999670e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.229600000000000648e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.230400000000000205e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.231199999999999761e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.232000000000000028e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.232799999999999585e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.233600000000000563e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.234400000000000119e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.235199999999999676e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.235999999999999943e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.236799999999999500e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.237600000000000477e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.238400000000000034e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.239199999999999591e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.239999999999999858e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.240800000000000125e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.241600000000000392e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.242399999999999949e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.243200000000000216e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.243999999999999773e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.244800000000000040e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.245600000000000307e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.246399999999999864e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.247200000000000131e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.247999999999999687e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.248799999999999955e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.249600000000000222e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.250399999999999778e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.251200000000000045e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.251999999999999602e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.252799999999999869e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.253600000000000136e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.254399999999999693e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.255199999999999960e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.256000000000000227e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.256800000000000495e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.257600000000000051e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.258399999999999608e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.259199999999999875e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.260000000000000142e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.260800000000000409e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.261599999999999966e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.262399999999999523e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.263199999999999790e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.264000000000000057e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.264800000000000324e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.265599999999999881e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.266399999999999437e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.267200000000000415e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.267999999999999972e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.268800000000000239e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.269599999999999795e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.270400000000000063e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.271200000000000330e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.271999999999999886e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.272800000000000153e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.273599999999999710e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.274399999999999977e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.275200000000000244e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.275999999999999801e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.276800000000000068e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.277599999999999625e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.278399999999999892e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.279200000000000159e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.279999999999999716e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.280799999999999983e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.281599999999999540e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.282400000000000517e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.283200000000000074e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.284000000000000341e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.284799999999999898e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.285599999999999454e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.286400000000000432e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.287199999999999989e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.288000000000000256e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.288799999999999812e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.289599999999999369e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.290400000000000347e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.291199999999999903e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.292000000000000171e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.292799999999999727e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.293599999999999994e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.294400000000000261e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.295199999999999818e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.296000000000000085e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.296799999999999642e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.297600000000000620e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.298400000000000176e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.299199999999999733e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.300000000000000000e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.300799999999999557e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.301600000000000534e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.302400000000000091e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.303199999999999648e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.303999999999999915e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.304800000000000182e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.305600000000000449e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.306400000000000006e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.307199999999999562e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.307999999999999829e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.308800000000000097e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.309600000000000364e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.310399999999999920e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.311200000000000188e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.311999999999999744e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.312800000000000011e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.313600000000000279e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.314399999999999835e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.315200000000000102e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.315999999999999659e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.316799999999999926e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.317600000000000193e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.318399999999999750e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.319200000000000017e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.320000000000000284e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.320799999999999841e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.321600000000000108e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.322399999999999665e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.323199999999999932e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.324000000000000199e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.324800000000000466e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.325600000000000023e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.326399999999999579e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.327199999999999847e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.328000000000000114e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.328800000000000381e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.329599999999999937e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.330399999999999494e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.331200000000000472e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.332000000000000028e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.332800000000000296e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.333599999999999852e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.334399999999999409e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.335200000000000387e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.335999999999999943e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.336800000000000210e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.337599999999999767e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.338399999999999324e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.339200000000000301e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.339999999999999858e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.340800000000000125e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.341599999999999682e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.342399999999999949e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.343200000000000216e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.343999999999999773e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.344800000000000040e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.345599999999999596e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.346400000000000574e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.347200000000000131e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.347999999999999687e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.348799999999999955e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.349599999999999511e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.350400000000000489e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.351200000000000045e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.351999999999999602e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.352799999999999869e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.353600000000000136e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.354400000000000404e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.355199999999999960e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.356000000000000227e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.356799999999999784e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.357600000000000051e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.358400000000000318e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.359199999999999875e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.360000000000000142e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.360799999999999699e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.361599999999999966e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.362400000000000233e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.363199999999999790e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.364000000000000057e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.364799999999999613e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.365599999999999881e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.366400000000000148e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.367199999999999704e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.367999999999999972e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.368800000000000239e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.369600000000000506e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.370400000000000063e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.371199999999999619e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.371999999999999886e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.372800000000000153e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.373600000000000421e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.374399999999999977e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.375199999999999534e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.375999999999999801e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.376800000000000068e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.377600000000000335e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.378399999999999892e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.379199999999999449e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.380000000000000426e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.380799999999999983e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.381600000000000250e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.382399999999999807e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.383200000000000074e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.384000000000000341e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.384799999999999898e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.385600000000000165e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.386399999999999721e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.387199999999999989e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.388000000000000256e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.388799999999999812e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.389600000000000080e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.390399999999999636e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.391199999999999903e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.392000000000000171e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.392799999999999727e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.393599999999999994e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.394399999999999551e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.395200000000000529e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.396000000000000085e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.396800000000000352e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.397599999999999909e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.398399999999999466e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.399200000000000443e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
4.400000000000000000e+01,-8.000000000000000444e-01,-8.000000000000000444e-01
